perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(513, 0.12555796), (85, 0.10927959), (312, 0.09926896), (297, 0.08024705), (339, 0.07465096), (1044, 0.03522012), (67, 0.026773624), (95, 0.026366023), (110, 0.023074614), (627, 0.014293061), (164, 0.012448521), (535, 0.010082621), (566, 0.009385556), (493, 0.007796422), (970, 0.006427612), (428, 0.0061132913), (612, 0.005845968), (448, 0.0056755105), (238, 0.0054730526), (548, 0.005385934)]","[513, 85, 312, 297, 339, 1044, 67, 95, 110, 627, 164, 535, 566, 493, 970, 428, 612, 448, 238, 548]",19,"[704, 178, 508, 244, 10, 495, 274, 587, 697, 198, 526, 708, 58, 557, 132, 152, 614, 98, 55]",164,"[0, 512, 3, 517, 6, 518, 8, 520, 11, 12, 524, 15, 528, 529, 530, 21, 22, 31, 32, 39, 47, 49, 59, 63, 68, 69, 581, 588, 81, 84, 601, 602, 603, 92, 605, 97, 99, 609, 610, 616, 115, 628, 123, 126, 128, 131, 133, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 154, 155, 156, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 179, 691, 181, 182, 692, 184, 185, 693, 694, 695, 696, 190, 191, 193, 194, 698, 196, 197, 199, 703, 202, 706, 204, 709, 710, 711, 210, 215, 217, 220, 222, 229, 233, 237, 268, 272, 273, 275, 282, 284, 285, 288, 293, 301, 318, 320, 332, 333, 356, 366, 370, 384, 403, 413, 417, 419, 429, 431, 434, 699, 446, 700, 701, 460, 461, 462, 702, 466, 469, 473, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 487, 488, 492, 494, 496, 497, 498, 501, 503, 504, 509, 510]"
"[(513, 0.6566794), (297, 0.64104074), (85, 0.5543635), (312, 0.3627989), (95, 0.26558876), (627, 0.18345724), (493, 0.15698999), (1044, 0.15206788), (110, 0.14153531), (67, 0.12784807), (339, 0.12094895), (164, 0.10870212), (566, 0.063994534), (535, 0.0574669), (432, 0.049318604), (200, 0.043381162), (428, 0.041245334), (149, 0.04041199), (961, 0.035635527), (970, 0.03320106)]","[513, 297, 85, 312, 95, 627, 493, 1044, 110, 67, 339, 164, 566, 535, 432, 200, 428, 149, 961, 970]",96,"[39, 703, 478, 495, 693, 529, 92, 282, 496, 483, 460, 504, 229, 132, 694, 272, 530, 174, 587, 244, 707, 177, 699, 143, 161, 131, 160, 179, 696, 488, 193, 498, 98, 268, 84, 198, 685, 63, 99, 152, 711, 413, 194, 154, 275, 705, 601, 163, 196, 651, 167, 12, 126, 614, 81, 370, 274, 479, 0, 49, 155, 603, 708, 320, 384, 492, 134, 197, 181, 485, 610, 497, 698, 199, 510, 508, 605, 156, 190, 524, 237, 706, 3, 185, 431, 653, 204, 503, 710, 462, 191, 518, 11, 333, 288, 217]",87,"[512, 517, 6, 8, 520, 10, 526, 15, 528, 21, 22, 31, 32, 557, 47, 55, 58, 59, 68, 69, 581, 588, 602, 97, 609, 616, 115, 628, 123, 128, 133, 136, 650, 654, 655, 656, 662, 663, 159, 169, 173, 175, 178, 691, 182, 692, 184, 695, 697, 704, 202, 709, 210, 215, 220, 222, 233, 273, 284, 285, 293, 301, 318, 332, 356, 366, 403, 417, 419, 429, 434, 446, 700, 701, 461, 702, 466, 469, 473, 474, 477, 481, 482, 487, 494, 501, 509]"
"[(1044, 0.6112281), (513, 0.4463574), (297, 0.4430327), (85, 0.34117863), (312, 0.14232522), (67, 0.13200465), (164, 0.105722725), (627, 0.1021408), (95, 0.07801056), (110, 0.069107465), (339, 0.06850416), (493, 0.06368085), (535, 0.03458523), (961, 0.032073636), (675, 0.03147569), (238, 0.024671245), (432, 0.024260543), (566, 0.019343892), (428, 0.017016012), (200, 0.015341443)]","[1044, 513, 297, 85, 312, 67, 164, 627, 95, 110, 339, 493, 535, 961, 675, 238, 432, 566, 428, 200]",53,"[366, 31, 268, 691, 461, 159, 706, 478, 154, 215, 509, 173, 178, 616, 284, 98, 81, 695, 403, 293, 494, 12, 510, 181, 174, 495, 485, 697, 487, 156, 273, 274, 59, 68, 700, 63, 220, 702, 685, 711, 384, 49, 603, 698, 473, 197, 126, 202, 136, 588, 605, 508, 184]",130,"[0, 512, 3, 517, 6, 518, 8, 520, 10, 11, 524, 526, 15, 528, 529, 530, 21, 22, 32, 39, 557, 47, 55, 58, 69, 581, 587, 84, 601, 602, 92, 97, 99, 609, 610, 614, 115, 628, 123, 128, 131, 132, 133, 134, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 155, 160, 161, 163, 167, 169, 175, 177, 179, 182, 692, 185, 693, 694, 696, 190, 191, 193, 194, 196, 198, 199, 703, 704, 204, 708, 709, 710, 210, 217, 222, 229, 233, 237, 244, 272, 275, 282, 285, 288, 301, 318, 320, 332, 333, 356, 370, 413, 417, 419, 429, 431, 434, 699, 446, 701, 460, 462, 466, 469, 474, 705, 477, 479, 481, 482, 483, 707, 488, 492, 496, 497, 498, 501, 503, 504]"
"[(513, 0.75380874), (297, 0.7363709), (85, 0.7276581), (95, 0.4754415), (110, 0.44778097), (67, 0.4270661), (627, 0.38937882), (1044, 0.32240796), (312, 0.2912597), (493, 0.2743706), (164, 0.271064), (339, 0.19524787), (548, 0.18738061), (428, 0.16631733), (961, 0.16025041), (535, 0.15992646), (566, 0.15499678), (448, 0.1534052), (458, 0.15142927), (238, 0.12572004)]","[513, 297, 85, 95, 110, 67, 627, 1044, 312, 493, 164, 339, 548, 428, 961, 535, 566, 448, 458, 238]",142,"[709, 55, 3, 204, 693, 282, 605, 384, 705, 370, 233, 614, 461, 698, 63, 237, 662, 167, 155, 503, 694, 128, 528, 487, 126, 143, 275, 332, 651, 178, 616, 59, 222, 31, 603, 650, 663, 175, 134, 244, 288, 193, 609, 656, 47, 482, 530, 115, 497, 190, 199, 492, 466, 703, 588, 518, 529, 220, 320, 710, 69, 184, 494, 185, 21, 702, 152, 495, 708, 706, 524, 695, 301, 229, 462, 356, 460, 419, 711, 154, 699, 58, 479, 274, 181, 197, 498, 483, 685, 97, 161, 6, 285, 284, 202, 477, 691, 509, 697, 198, 123, 366, 210, 429, 0, 512, 268, 488, 474, 692, 318, 581, 81, 217, 707, 84, 700, 22, 602, 333, 156, 557, 68, 194, 403, 473, 504, 174, 701, 12, 11, 508, 510, 98, 413, 10, 92, 131, 173, 191, 49, 628]",41,"[517, 8, 520, 526, 15, 32, 39, 587, 601, 99, 610, 132, 133, 136, 653, 654, 655, 159, 160, 163, 169, 177, 179, 182, 696, 196, 704, 215, 272, 273, 293, 417, 431, 434, 446, 469, 478, 481, 485, 496, 501]"
"[(297, 0.8806954), (513, 0.8777561), (85, 0.8530244), (627, 0.65418106), (110, 0.5926268), (95, 0.5884336), (67, 0.5665918), (312, 0.54910964), (493, 0.51347506), (1044, 0.49100396), (535, 0.45223314), (339, 0.4259455), (566, 0.42133078), (164, 0.3926835), (970, 0.27371657), (961, 0.23413083), (149, 0.22571838), (238, 0.19945525), (675, 0.19365582), (200, 0.17181599)]","[297, 513, 85, 627, 110, 95, 67, 312, 493, 1044, 535, 339, 566, 164, 970, 961, 149, 238, 675, 200]",178,"[333, 474, 695, 272, 84, 614, 274, 697, 128, 605, 194, 610, 244, 520, 134, 708, 685, 692, 32, 237, 3, 701, 529, 229, 136, 487, 587, 174, 275, 159, 132, 22, 92, 215, 602, 496, 285, 156, 177, 482, 479, 497, 59, 123, 217, 161, 169, 504, 691, 707, 517, 39, 63, 12, 434, 193, 498, 705, 8, 268, 167, 492, 503, 508, 656, 509, 210, 182, 601, 179, 588, 703, 31, 163, 662, 488, 175, 698, 446, 197, 99, 581, 356, 199, 15, 711, 284, 462, 191, 709, 704, 318, 477, 202, 68, 370, 173, 133, 55, 47, 460, 628, 288, 155, 603, 154, 97, 417, 706, 461, 526, 429, 655, 301, 185, 495, 115, 501, 126, 0, 650, 181, 293, 651, 419, 58, 10, 512, 222, 473, 481, 320, 198, 654, 403, 282, 273, 478, 49, 710, 196, 233, 700, 220, 384, 81, 653, 98, 143, 693, 184, 702, 431, 528, 557, 510, 696, 609, 494, 11, 469, 483, 616, 21, 699, 366, 518, 524, 6, 485, 694, 530, 190, 466, 204, 69, 160, 152]",5,"[131, 663, 178, 332, 413]"
"[(513, 0.82013804), (297, 0.8147992), (85, 0.7412381), (312, 0.7037638), (95, 0.5558958), (110, 0.4813718), (627, 0.44897896), (67, 0.4385769), (1044, 0.39730552), (164, 0.3563111), (493, 0.3303318), (339, 0.23948424), (535, 0.23037082), (566, 0.19311042), (548, 0.18725103), (970, 0.16013725), (1122, 0.12705402), (612, 0.12556612), (200, 0.12481517), (961, 0.11276792)]","[513, 297, 85, 312, 95, 110, 627, 67, 1044, 164, 493, 339, 535, 566, 548, 970, 1122, 612, 200, 961]",134,"[184, 301, 701, 601, 488, 481, 494, 434, 84, 462, 366, 417, 0, 115, 169, 97, 492, 703, 49, 587, 197, 268, 602, 473, 181, 663, 431, 136, 710, 59, 487, 605, 126, 143, 482, 419, 132, 477, 504, 655, 508, 123, 478, 332, 152, 517, 503, 196, 272, 528, 603, 282, 614, 174, 92, 55, 204, 708, 185, 128, 651, 702, 293, 370, 356, 22, 47, 588, 10, 469, 21, 320, 233, 509, 12, 707, 413, 699, 215, 685, 529, 474, 483, 39, 609, 194, 275, 403, 497, 191, 656, 193, 650, 68, 696, 461, 530, 498, 691, 693, 518, 160, 333, 31, 182, 222, 704, 446, 229, 654, 6, 429, 173, 705, 697, 495, 159, 616, 175, 220, 161, 134, 98, 179, 706, 692, 58, 711, 524, 526, 557, 244, 133, 32]",49,"[512, 3, 8, 520, 11, 15, 63, 69, 581, 81, 99, 610, 628, 131, 653, 662, 154, 155, 156, 163, 167, 177, 178, 694, 695, 190, 698, 198, 199, 202, 709, 210, 217, 237, 273, 274, 284, 285, 288, 318, 384, 700, 460, 466, 479, 485, 496, 501, 510]"
"[(95, 0.91155106), (513, 0.6990978), (297, 0.67662644), (85, 0.6122953), (627, 0.4675054), (312, 0.42768437), (1044, 0.22818057), (110, 0.22146136), (67, 0.21189749), (164, 0.16703492), (493, 0.1438919), (339, 0.115694396), (535, 0.086630836), (238, 0.07955514), (566, 0.07118416), (612, 0.06514311), (448, 0.06220237), (548, 0.060053837), (200, 0.05063293), (675, 0.043533795)]","[95, 513, 297, 85, 627, 312, 1044, 110, 67, 164, 493, 339, 535, 238, 566, 612, 448, 548, 200, 675]",94,"[698, 229, 694, 181, 197, 134, 215, 473, 55, 656, 370, 273, 217, 244, 32, 191, 81, 179, 285, 685, 710, 526, 3, 49, 588, 21, 510, 268, 609, 705, 628, 288, 474, 237, 185, 143, 333, 587, 530, 462, 123, 504, 700, 131, 39, 651, 6, 155, 654, 703, 10, 8, 701, 699, 446, 173, 466, 469, 202, 529, 98, 47, 12, 190, 174, 284, 167, 92, 222, 97, 0, 488, 517, 184, 417, 709, 711, 384, 233, 616, 204, 601, 653, 161, 581, 495, 697, 461, 512, 177, 272, 557, 487, 193]",89,"[518, 520, 11, 524, 15, 528, 22, 31, 58, 59, 63, 68, 69, 84, 602, 603, 605, 99, 610, 614, 115, 126, 128, 132, 133, 136, 650, 655, 662, 663, 152, 154, 156, 159, 160, 163, 169, 175, 178, 691, 182, 692, 693, 695, 696, 194, 196, 198, 199, 704, 706, 708, 210, 220, 274, 275, 282, 293, 301, 318, 320, 332, 356, 366, 403, 413, 419, 429, 431, 434, 460, 702, 477, 478, 479, 481, 482, 483, 485, 707, 492, 494, 496, 497, 498, 501, 503, 508, 509]"
"[(513, 0.7299871), (297, 0.70825016), (85, 0.6361216), (95, 0.5304845), (67, 0.45498645), (312, 0.4113596), (110, 0.2988289), (493, 0.25287762), (1044, 0.22447023), (627, 0.20526062), (164, 0.18258609), (339, 0.12386858), (566, 0.1216559), (535, 0.114698574), (612, 0.08993319), (961, 0.06882364), (149, 0.06386407), (200, 0.06297959), (1122, 0.060451306), (238, 0.059194215)]","[513, 297, 85, 95, 67, 312, 110, 493, 1044, 627, 164, 339, 566, 535, 612, 961, 149, 200, 1122, 238]",107,"[98, 696, 509, 159, 492, 479, 528, 198, 217, 154, 161, 474, 601, 97, 446, 237, 510, 275, 143, 530, 229, 163, 126, 501, 39, 526, 702, 496, 210, 152, 174, 12, 485, 692, 478, 698, 654, 273, 11, 10, 132, 179, 508, 518, 274, 477, 178, 0, 602, 58, 136, 462, 651, 115, 494, 155, 175, 55, 384, 524, 356, 69, 413, 581, 701, 609, 21, 244, 160, 650, 488, 529, 31, 123, 498, 704, 133, 288, 469, 272, 497, 220, 173, 655, 694, 431, 466, 222, 695, 605, 204, 59, 662, 3, 215, 419, 193, 503, 181, 709, 616, 512, 603, 333, 320, 710, 520]",76,"[517, 6, 8, 15, 22, 32, 557, 47, 49, 63, 68, 587, 588, 81, 84, 92, 99, 610, 614, 628, 128, 131, 134, 653, 656, 663, 156, 167, 169, 685, 177, 691, 182, 184, 185, 693, 190, 191, 697, 194, 196, 197, 199, 703, 202, 706, 708, 711, 233, 268, 282, 284, 285, 293, 301, 318, 332, 366, 370, 403, 417, 429, 434, 699, 700, 460, 461, 473, 705, 481, 482, 483, 707, 487, 495, 504]"
"[(513, 0.4138972), (297, 0.36197278), (85, 0.3196682), (95, 0.09885599), (110, 0.09854322), (312, 0.088922344), (493, 0.07496832), (67, 0.070942804), (627, 0.051668324), (566, 0.049705293), (1044, 0.040524002), (164, 0.03938907), (535, 0.03696455), (675, 0.02164402), (238, 0.021343308), (200, 0.018467922), (339, 0.017820098), (970, 0.015952555), (149, 0.015523659), (458, 0.013581549)]","[513, 297, 85, 95, 110, 312, 493, 67, 627, 566, 1044, 164, 535, 675, 238, 200, 339, 970, 149, 458]",80,"[173, 63, 301, 167, 699, 403, 697, 603, 587, 510, 272, 662, 181, 136, 651, 81, 461, 610, 49, 693, 332, 178, 154, 473, 197, 707, 504, 143, 518, 68, 161, 128, 293, 155, 84, 175, 98, 495, 384, 602, 488, 229, 485, 581, 10, 193, 482, 708, 691, 609, 512, 6, 233, 174, 318, 417, 366, 156, 210, 69, 134, 481, 275, 370, 152, 413, 11, 628, 92, 285, 704, 97, 700, 196, 273, 159, 204, 0, 3, 217]",103,"[517, 8, 520, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 39, 557, 47, 55, 58, 59, 588, 601, 605, 99, 614, 616, 115, 123, 126, 131, 132, 133, 650, 653, 654, 655, 656, 663, 160, 163, 169, 685, 177, 179, 182, 692, 184, 185, 694, 695, 696, 190, 191, 194, 698, 198, 199, 703, 202, 706, 709, 710, 711, 215, 220, 222, 237, 244, 268, 274, 282, 284, 288, 320, 333, 356, 419, 429, 431, 434, 446, 701, 460, 462, 702, 466, 469, 474, 705, 477, 478, 479, 483, 487, 492, 494, 496, 497, 498, 501, 503, 508, 509]"
"[(513, 0.5313533), (85, 0.49127677), (297, 0.47739092), (95, 0.34364212), (312, 0.28684324), (627, 0.12881853), (67, 0.12458703), (164, 0.10086461), (1044, 0.09875218), (110, 0.097596355), (493, 0.06310048), (339, 0.05720683), (535, 0.049832273), (566, 0.04173227), (970, 0.036932956), (238, 0.031539395), (428, 0.028801946), (432, 0.028783234), (675, 0.02729753), (149, 0.02630513)]","[513, 85, 297, 95, 312, 627, 67, 164, 1044, 110, 493, 339, 535, 566, 970, 238, 428, 432, 675, 149]",86,"[653, 134, 275, 701, 419, 273, 524, 530, 601, 177, 32, 588, 128, 202, 282, 702, 366, 126, 461, 469, 474, 198, 487, 97, 0, 59, 99, 163, 503, 691, 293, 55, 518, 510, 6, 81, 482, 210, 477, 284, 215, 655, 504, 68, 651, 693, 495, 695, 161, 39, 174, 8, 711, 520, 194, 497, 481, 694, 84, 656, 650, 268, 159, 699, 478, 3, 662, 318, 473, 274, 417, 496, 196, 692, 332, 197, 92, 697, 217, 220, 587, 605, 10, 603, 485, 222]",97,"[512, 517, 11, 12, 526, 15, 528, 529, 21, 22, 31, 557, 47, 49, 58, 63, 69, 581, 602, 98, 609, 610, 614, 616, 115, 628, 123, 131, 132, 133, 136, 654, 143, 663, 152, 154, 155, 156, 160, 167, 169, 173, 175, 685, 178, 179, 181, 182, 184, 185, 696, 190, 191, 193, 698, 199, 703, 704, 706, 204, 708, 709, 710, 229, 233, 237, 244, 272, 285, 288, 301, 320, 333, 356, 370, 384, 403, 413, 429, 431, 434, 446, 700, 460, 462, 466, 705, 479, 483, 707, 488, 492, 494, 498, 501, 508, 509]"
"[(297, 0.30309683), (513, 0.30295643), (85, 0.23298874), (95, 0.16309443), (627, 0.06509149), (312, 0.045908466), (110, 0.035076432), (339, 0.034525875), (164, 0.031426392), (1044, 0.027556274), (535, 0.025742996), (493, 0.023083996), (67, 0.020174505), (1122, 0.012877118), (675, 0.010936136), (149, 0.010326462), (566, 0.010173081), (200, 0.009436931), (970, 0.009205259), (238, 0.009039993)]","[297, 513, 85, 95, 627, 312, 110, 339, 164, 1044, 535, 493, 67, 1122, 675, 149, 566, 200, 970, 238]",44,"[32, 628, 169, 133, 701, 301, 84, 193, 98, 466, 587, 694, 174, 429, 229, 179, 11, 510, 469, 650, 215, 708, 498, 47, 707, 384, 182, 210, 197, 479, 462, 705, 460, 178, 609, 191, 8, 55, 366, 696, 662, 482, 155, 136]",139,"[0, 512, 3, 517, 6, 518, 520, 10, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 39, 557, 49, 58, 59, 63, 68, 69, 581, 588, 81, 601, 602, 603, 92, 605, 97, 99, 610, 614, 616, 115, 123, 126, 128, 131, 132, 134, 651, 653, 654, 143, 655, 656, 663, 152, 154, 156, 159, 160, 161, 163, 167, 173, 175, 685, 177, 691, 181, 692, 184, 185, 693, 695, 190, 697, 194, 698, 196, 198, 199, 703, 704, 202, 706, 204, 709, 710, 711, 217, 220, 222, 233, 237, 244, 268, 272, 273, 274, 275, 282, 284, 285, 288, 293, 318, 320, 332, 333, 356, 370, 403, 413, 417, 419, 431, 434, 699, 446, 700, 461, 702, 473, 474, 477, 478, 481, 483, 485, 487, 488, 492, 494, 495, 496, 497, 501, 503, 504, 508, 509]"
"[(513, 0.867724), (297, 0.857858), (85, 0.8342333), (312, 0.79307663), (95, 0.7382409), (164, 0.5461381), (110, 0.5429978), (1044, 0.50303084), (67, 0.44644165), (627, 0.44568565), (339, 0.4049372), (493, 0.39254403), (675, 0.24752569), (566, 0.21687415), (432, 0.2142508), (961, 0.20934665), (535, 0.20830752), (238, 0.19944665), (970, 0.19870752), (458, 0.16886544)]","[513, 297, 85, 312, 95, 164, 110, 1044, 67, 627, 339, 493, 675, 566, 432, 961, 535, 238, 970, 458]",161,"[173, 602, 160, 320, 510, 22, 653, 529, 501, 202, 517, 199, 178, 159, 131, 69, 285, 10, 474, 628, 128, 220, 370, 614, 181, 58, 244, 282, 685, 32, 123, 288, 462, 115, 182, 284, 196, 616, 587, 167, 293, 605, 155, 524, 190, 318, 691, 654, 366, 210, 169, 215, 356, 134, 49, 482, 6, 84, 488, 233, 705, 39, 31, 98, 179, 520, 229, 174, 217, 703, 419, 152, 695, 3, 47, 434, 601, 126, 581, 696, 526, 272, 473, 81, 59, 702, 469, 588, 92, 191, 512, 275, 700, 663, 503, 692, 11, 8, 708, 184, 504, 706, 707, 154, 494, 509, 413, 63, 97, 194, 479, 460, 198, 477, 704, 485, 497, 301, 429, 557, 483, 481, 650, 496, 610, 156, 694, 163, 508, 478, 143, 431, 193, 68, 417, 273, 175, 466, 177, 655, 697, 21, 651, 530, 528, 711, 662, 498, 222, 55, 333, 274, 0, 609, 492, 495, 384, 12, 204, 237, 197]",22,"[518, 15, 603, 99, 132, 133, 136, 656, 161, 185, 693, 698, 709, 710, 268, 332, 403, 699, 446, 701, 461, 487]"
"[(513, 0.19999503), (297, 0.19483073), (85, 0.14944598), (627, 0.11601063), (312, 0.07033351), (110, 0.05870836), (493, 0.03229851), (67, 0.027940208), (164, 0.026401196), (1044, 0.018783618), (95, 0.017301423), (566, 0.01399998), (339, 0.013711011), (535, 0.012873912), (149, 0.01134262), (675, 0.010921406), (961, 0.009821339), (548, 0.009588762), (448, 0.00949063), (612, 0.008856902)]","[513, 297, 85, 627, 312, 110, 493, 67, 164, 1044, 95, 566, 339, 535, 149, 675, 961, 548, 448, 612]",29,"[524, 653, 22, 509, 587, 708, 504, 557, 273, 651, 695, 320, 237, 288, 58, 161, 11, 198, 217, 496, 699, 655, 202, 244, 481, 126, 508, 275, 123]",154,"[0, 512, 3, 517, 6, 518, 8, 520, 10, 12, 526, 15, 528, 529, 530, 21, 31, 32, 39, 47, 49, 55, 59, 63, 68, 69, 581, 588, 81, 84, 601, 602, 603, 92, 605, 97, 98, 99, 609, 610, 614, 616, 115, 628, 128, 131, 132, 133, 134, 136, 650, 654, 143, 656, 662, 663, 152, 154, 155, 156, 159, 160, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 184, 185, 693, 694, 696, 190, 191, 697, 193, 194, 698, 196, 197, 199, 703, 704, 706, 204, 709, 710, 711, 210, 215, 220, 222, 229, 233, 268, 272, 274, 282, 284, 285, 293, 301, 318, 332, 333, 356, 366, 370, 384, 403, 413, 417, 419, 429, 431, 434, 446, 700, 701, 460, 461, 462, 702, 466, 469, 473, 474, 705, 477, 478, 479, 482, 483, 485, 707, 487, 488, 492, 494, 495, 497, 498, 501, 503, 510]"
"[(513, 0.088785455), (297, 0.08690177), (85, 0.06397762), (110, 0.019278042), (95, 0.019162072), (164, 0.016412992), (1044, 0.014471683), (627, 0.013138071), (493, 0.012609201), (312, 0.01175244), (67, 0.011594985), (535, 0.008314736), (339, 0.008060882), (566, 0.006132553), (612, 0.006086397), (432, 0.0054423683), (458, 0.005312475), (675, 0.005246757), (961, 0.005235177), (548, 0.0049363454)]","[513, 297, 85, 110, 95, 164, 1044, 627, 493, 312, 67, 535, 339, 566, 612, 432, 458, 675, 961, 548]",16,"[69, 711, 708, 161, 529, 518, 654, 366, 333, 478, 273, 417, 588, 32, 403, 616]",167,"[0, 512, 3, 517, 6, 8, 520, 10, 11, 12, 524, 526, 15, 528, 530, 21, 22, 31, 39, 557, 47, 49, 55, 58, 59, 63, 68, 581, 587, 81, 84, 601, 602, 603, 92, 605, 97, 98, 99, 609, 610, 614, 115, 628, 123, 126, 128, 131, 132, 133, 134, 136, 650, 651, 653, 143, 655, 656, 662, 663, 152, 154, 155, 156, 159, 160, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 184, 185, 693, 694, 695, 696, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 703, 704, 202, 706, 204, 709, 710, 210, 215, 217, 220, 222, 229, 233, 237, 244, 268, 272, 274, 275, 282, 284, 285, 288, 293, 301, 318, 320, 332, 356, 370, 384, 413, 419, 429, 431, 434, 699, 446, 700, 701, 460, 461, 462, 702, 466, 469, 473, 474, 705, 477, 479, 481, 482, 483, 485, 707, 487, 488, 492, 494, 495, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(513, 0.25056192), (297, 0.22216205), (85, 0.21087638), (95, 0.12817344), (312, 0.054351225), (493, 0.050730582), (164, 0.037443805), (110, 0.036603604), (566, 0.03396928), (627, 0.020655232), (1044, 0.0189149), (67, 0.01488122), (535, 0.014231313), (961, 0.010622642), (428, 0.010057239), (548, 0.009999022), (1122, 0.009814715), (339, 0.009802645), (675, 0.008786872), (149, 0.008786842)]","[513, 297, 85, 95, 312, 493, 164, 110, 566, 627, 1044, 67, 535, 961, 428, 548, 1122, 339, 675, 149]",32,"[301, 39, 602, 695, 685, 161, 654, 481, 179, 699, 47, 370, 693, 704, 275, 446, 478, 483, 285, 696, 175, 11, 178, 167, 320, 332, 610, 155, 492, 273, 694, 128]",151,"[0, 512, 3, 517, 6, 518, 8, 520, 10, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 557, 49, 55, 58, 59, 63, 68, 69, 581, 587, 588, 81, 84, 601, 603, 92, 605, 97, 98, 99, 609, 614, 616, 115, 628, 123, 126, 131, 132, 133, 134, 136, 650, 651, 653, 143, 655, 656, 662, 663, 152, 154, 156, 159, 160, 163, 169, 173, 174, 177, 691, 181, 182, 692, 184, 185, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 703, 202, 706, 204, 708, 709, 710, 711, 210, 215, 217, 220, 222, 229, 233, 237, 244, 268, 272, 274, 282, 284, 288, 293, 318, 333, 356, 366, 384, 403, 413, 417, 419, 429, 431, 434, 700, 701, 460, 461, 462, 702, 466, 469, 473, 474, 705, 477, 479, 482, 485, 707, 487, 488, 494, 495, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(513, 0.7925827), (297, 0.7706225), (85, 0.70753056), (627, 0.60087985), (67, 0.5793335), (110, 0.45990318), (95, 0.45976222), (1044, 0.41014802), (312, 0.32472098), (493, 0.28380617), (164, 0.23735817), (535, 0.20028792), (339, 0.19204928), (566, 0.16430864), (428, 0.16180874), (675, 0.12046281), (149, 0.109901436), (238, 0.10171374), (200, 0.094299205), (1122, 0.08750218)]","[513, 297, 85, 627, 67, 110, 95, 1044, 312, 493, 164, 535, 339, 566, 428, 675, 149, 238, 200, 1122]",110,"[508, 58, 11, 366, 602, 610, 616, 685, 461, 97, 501, 15, 526, 509, 84, 301, 115, 196, 181, 446, 504, 705, 654, 704, 700, 217, 481, 524, 272, 662, 655, 6, 268, 332, 99, 202, 175, 698, 163, 8, 179, 199, 702, 167, 143, 154, 588, 699, 510, 701, 190, 193, 159, 293, 478, 650, 173, 161, 233, 39, 482, 487, 692, 529, 434, 469, 274, 518, 152, 131, 370, 462, 222, 194, 318, 494, 485, 132, 483, 495, 229, 710, 693, 21, 133, 691, 197, 417, 656, 708, 696, 711, 22, 237, 520, 215, 603, 174, 512, 198, 204, 123, 128, 653, 419, 706, 191, 55, 473, 460]",73,"[0, 3, 517, 10, 12, 528, 530, 31, 32, 557, 47, 49, 59, 63, 68, 69, 581, 587, 81, 601, 92, 605, 98, 609, 614, 628, 126, 134, 136, 651, 663, 155, 156, 160, 169, 177, 178, 182, 184, 185, 694, 695, 697, 703, 709, 210, 220, 244, 273, 275, 282, 284, 285, 288, 320, 333, 356, 384, 403, 413, 429, 431, 466, 474, 477, 479, 707, 488, 492, 496, 497, 498, 503]"
