perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(285, 0.59980136), (99, 0.582146), (95, 0.44994402), (306, 0.32849357), (10, 0.28546634), (186, 0.2781123), (88, 0.2614325), (146, 0.25466573), (174, 0.24523628), (507, 0.23806587), (184, 0.22516054), (21, 0.2132202), (229, 0.20329349), (239, 0.15815741), (366, 0.1390873), (878, 0.13644522), (518, 0.1264597), (212, 0.1125457), (149, 0.10897055), (20, 0.10310582)]","[285, 99, 95, 306, 10, 186, 88, 146, 174, 507, 184, 21, 229, 239, 366, 878, 518, 212, 149, 20]",10,"[356, 360, 355, 361, 299, 327, 257, 323, 259, 270]",13,"[326, 263, 328, 209, 287, 353, 293, 357, 358, 359, 300, 302, 49]"
"[(99, 0.6685113), (285, 0.6679818), (95, 0.49296084), (306, 0.40707964), (88, 0.39208964), (186, 0.38443977), (229, 0.3681809), (507, 0.3491875), (146, 0.34803957), (10, 0.32545558), (174, 0.3241072), (21, 0.31433457), (184, 0.2795109), (366, 0.25041848), (239, 0.2023587), (878, 0.201649), (518, 0.18690243), (212, 0.18647757), (477, 0.16787927), (420, 0.15368441)]","[99, 285, 95, 306, 88, 186, 229, 507, 146, 10, 174, 21, 184, 366, 239, 878, 518, 212, 477, 420]",16,"[302, 293, 361, 300, 287, 360, 357, 353, 263, 326, 359, 257, 356, 358, 323, 259]",7,"[327, 328, 270, 209, 355, 299, 49]"
"[(99, 0.6668834), (285, 0.6564636), (95, 0.51981765), (88, 0.40388465), (306, 0.38868332), (10, 0.37238097), (186, 0.37150335), (229, 0.3536994), (146, 0.3513423), (21, 0.30774194), (184, 0.3063739), (174, 0.29853487), (507, 0.29736844), (366, 0.24950098), (239, 0.21375197), (878, 0.1885594), (518, 0.17973411), (477, 0.16721074), (212, 0.16659817), (20, 0.1592115)]","[99, 285, 95, 88, 306, 10, 186, 229, 146, 21, 184, 174, 507, 366, 239, 878, 518, 477, 212, 20]",10,"[361, 326, 270, 259, 357, 353, 356, 323, 360, 209]",13,"[257, 263, 327, 328, 287, 355, 293, 358, 359, 299, 300, 302, 49]"
"[(285, 0.4776795), (99, 0.44357386), (95, 0.32169732), (306, 0.20623697), (88, 0.1865889), (10, 0.1601998), (229, 0.15781374), (146, 0.15749618), (507, 0.15269929), (174, 0.14162171), (186, 0.13747847), (21, 0.13138084), (184, 0.111781456), (366, 0.10902234), (239, 0.09270761), (878, 0.07584653), (518, 0.07318656), (212, 0.068797536), (20, 0.06571428), (477, 0.06546667)]","[285, 99, 95, 306, 88, 10, 229, 146, 507, 174, 186, 21, 184, 366, 239, 878, 518, 212, 20, 477]",7,"[358, 299, 353, 257, 357, 360, 270]",16,"[259, 323, 326, 263, 327, 328, 209, 287, 355, 356, 293, 359, 361, 300, 302, 49]"
"[(285, 0.59345317), (99, 0.5635447), (95, 0.48187426), (88, 0.33700365), (306, 0.31645772), (10, 0.3010889), (186, 0.30031145), (146, 0.2933805), (507, 0.27284357), (184, 0.24919665), (229, 0.2482557), (174, 0.24526109), (21, 0.24134828), (366, 0.19811518), (239, 0.17843218), (878, 0.15359901), (212, 0.14957456), (518, 0.13534975), (477, 0.13157651), (20, 0.13106704)]","[285, 99, 95, 88, 306, 10, 186, 146, 507, 184, 229, 174, 21, 366, 239, 878, 212, 518, 477, 20]",12,"[358, 263, 356, 359, 259, 209, 323, 353, 287, 328, 299, 361]",11,"[257, 326, 327, 270, 355, 293, 357, 360, 300, 302, 49]"
"[(285, 0.6193128), (99, 0.5558621), (95, 0.46330297), (306, 0.366262), (88, 0.33485642), (186, 0.33141732), (146, 0.30874142), (229, 0.29494584), (507, 0.2834592), (174, 0.27465495), (10, 0.26267198), (184, 0.25471964), (21, 0.2457488), (366, 0.22216986), (239, 0.16830458), (878, 0.15823478), (212, 0.14376086), (518, 0.14038298), (20, 0.1399464), (477, 0.13655868)]","[285, 99, 95, 306, 88, 186, 146, 229, 507, 174, 10, 184, 21, 366, 239, 878, 212, 518, 20, 477]",12,"[328, 302, 270, 323, 353, 300, 358, 49, 287, 355, 360, 257]",11,"[259, 326, 263, 327, 209, 356, 293, 357, 359, 361, 299]"
"[(285, 0.6540989), (99, 0.63011855), (95, 0.54934096), (306, 0.34782162), (88, 0.34711704), (10, 0.3272586), (186, 0.32502457), (146, 0.3247348), (174, 0.29719114), (229, 0.2930699), (507, 0.28548253), (21, 0.28397232), (184, 0.2742092), (366, 0.22547287), (239, 0.18605153), (212, 0.15477592), (518, 0.14998722), (477, 0.1445103), (878, 0.14153837), (149, 0.1351966)]","[285, 99, 95, 306, 88, 10, 186, 146, 174, 229, 507, 21, 184, 366, 239, 212, 518, 477, 878, 149]",14,"[257, 327, 299, 356, 49, 300, 293, 259, 270, 358, 360, 328, 357, 323]",9,"[326, 263, 209, 287, 353, 355, 359, 361, 302]"
"[(285, 0.6808966), (99, 0.63435936), (95, 0.502323), (306, 0.4350531), (88, 0.40552503), (10, 0.39341828), (146, 0.3830402), (186, 0.36479408), (174, 0.3594214), (229, 0.35438928), (21, 0.34762624), (507, 0.32839805), (184, 0.30189684), (239, 0.25723466), (366, 0.2542678), (878, 0.22675593), (518, 0.2087155), (477, 0.19508998), (20, 0.19334084), (212, 0.1879806)]","[285, 99, 95, 306, 88, 10, 146, 186, 174, 229, 21, 507, 184, 239, 366, 878, 518, 477, 20, 212]",15,"[353, 302, 209, 361, 270, 326, 49, 358, 300, 355, 357, 323, 328, 259, 359]",8,"[257, 263, 327, 287, 356, 293, 360, 299]"
"[(285, 0.70410204), (99, 0.6530155), (95, 0.58890444), (306, 0.46088552), (88, 0.45149308), (10, 0.439184), (186, 0.40691343), (229, 0.40128598), (146, 0.38579687), (507, 0.3763151), (174, 0.37367725), (184, 0.36777306), (21, 0.35586357), (366, 0.32021666), (239, 0.29267064), (878, 0.25489354), (212, 0.24375959), (518, 0.24358648), (477, 0.22653511), (20, 0.22284447)]","[285, 99, 95, 306, 88, 10, 186, 229, 146, 507, 174, 184, 21, 366, 239, 878, 212, 518, 477, 20]",17,"[287, 359, 299, 259, 293, 360, 357, 209, 327, 328, 358, 326, 302, 323, 49, 361, 263]",6,"[257, 270, 353, 355, 356, 300]"
"[(285, 0.7214043), (99, 0.67829067), (95, 0.62637526), (306, 0.46071842), (10, 0.4396323), (88, 0.42535073), (186, 0.4196949), (229, 0.39079797), (146, 0.3841662), (507, 0.3815034), (21, 0.36241114), (174, 0.35823992), (184, 0.3244699), (366, 0.31292358), (239, 0.27509627), (212, 0.23366417), (878, 0.2320314), (518, 0.22503491), (477, 0.20907047), (20, 0.20533122)]","[285, 99, 95, 306, 10, 88, 186, 229, 146, 507, 21, 174, 184, 366, 239, 212, 878, 518, 477, 20]",18,"[361, 328, 353, 323, 357, 293, 326, 302, 299, 270, 355, 360, 300, 359, 257, 287, 327, 356]",5,"[259, 263, 209, 358, 49]"
"[(285, 0.51249474), (99, 0.4718651), (95, 0.35025457), (306, 0.23292501), (88, 0.22758825), (10, 0.203037), (229, 0.18929017), (146, 0.18806209), (186, 0.17268395), (507, 0.17028625), (174, 0.15560357), (184, 0.14740999), (366, 0.12566252), (21, 0.12545419), (239, 0.102029495), (878, 0.09124115), (518, 0.08454964), (212, 0.0800127), (477, 0.075866155), (20, 0.074657895)]","[285, 99, 95, 306, 88, 10, 229, 146, 186, 507, 174, 184, 366, 21, 239, 878, 518, 212, 477, 20]",7,"[49, 209, 361, 323, 327, 359, 358]",16,"[257, 259, 326, 263, 328, 270, 287, 353, 355, 356, 293, 357, 360, 299, 300, 302]"
"[(99, 0.63081145), (285, 0.63080055), (95, 0.4603228), (306, 0.33308926), (88, 0.3284278), (186, 0.2938387), (10, 0.293752), (146, 0.2729222), (229, 0.26066986), (174, 0.25605386), (507, 0.24560474), (184, 0.23465693), (21, 0.23446359), (366, 0.18030414), (239, 0.15168814), (878, 0.1402158), (518, 0.1308053), (212, 0.13021094), (477, 0.119591), (20, 0.11654662)]","[99, 285, 95, 306, 88, 186, 10, 146, 229, 174, 507, 184, 21, 366, 239, 878, 518, 212, 477, 20]",11,"[327, 287, 299, 259, 302, 209, 49, 361, 300, 293, 355]",12,"[257, 323, 326, 263, 328, 270, 353, 356, 357, 358, 359, 360]"
"[(285, 0.6893998), (99, 0.64190054), (95, 0.59030473), (306, 0.4265779), (88, 0.41269088), (186, 0.41015562), (146, 0.40313217), (10, 0.39848068), (229, 0.3691434), (507, 0.35602173), (174, 0.34545982), (21, 0.34472063), (184, 0.32649413), (366, 0.2990973), (239, 0.26295927), (518, 0.21470982), (212, 0.20319164), (477, 0.19974434), (20, 0.19664243), (149, 0.19325565)]","[285, 99, 95, 306, 88, 186, 146, 10, 229, 507, 174, 21, 184, 366, 239, 518, 212, 477, 20, 149]",17,"[209, 358, 302, 300, 328, 263, 287, 270, 361, 323, 259, 299, 359, 357, 257, 327, 326]",6,"[353, 355, 356, 293, 360, 49]"
"[(285, 0.66887784), (99, 0.631055), (95, 0.5665699), (306, 0.4079502), (186, 0.3714241), (88, 0.36529633), (10, 0.35338607), (146, 0.3468209), (229, 0.34381834), (174, 0.34145665), (21, 0.32857186), (507, 0.3011485), (184, 0.2990615), (366, 0.26890567), (239, 0.21096857), (212, 0.19832607), (518, 0.18650675), (878, 0.18198256), (20, 0.17303784), (477, 0.16793686)]","[285, 99, 95, 306, 186, 88, 10, 146, 229, 174, 21, 507, 184, 366, 239, 212, 518, 878, 20, 477]",16,"[358, 328, 287, 299, 326, 327, 49, 209, 323, 356, 361, 300, 355, 360, 357, 259]",7,"[257, 263, 270, 353, 293, 359, 302]"
"[(285, 0.4439291), (99, 0.4317753), (95, 0.2964383), (306, 0.19067764), (186, 0.14179215), (88, 0.12916203), (229, 0.12864505), (507, 0.11577804), (10, 0.11442849), (174, 0.11107824), (184, 0.10905874), (21, 0.10810891), (146, 0.10493574), (366, 0.076277405), (239, 0.071702786), (878, 0.06152399), (212, 0.06013939), (518, 0.052956093), (477, 0.0524757), (20, 0.050732158)]","[285, 99, 95, 306, 186, 88, 229, 507, 10, 174, 184, 21, 146, 366, 239, 878, 212, 518, 477, 20]",4,"[302, 300, 49, 270]",19,"[257, 259, 323, 326, 263, 327, 328, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299]"
"[(285, 0.76648694), (99, 0.7639821), (95, 0.6730176), (306, 0.5508323), (10, 0.5060119), (88, 0.49239624), (229, 0.4886461), (507, 0.47209284), (146, 0.46184775), (186, 0.46021825), (184, 0.44573775), (174, 0.43616632), (21, 0.4354916), (366, 0.37958354), (239, 0.35273698), (212, 0.30579537), (878, 0.30392775), (477, 0.2779954), (20, 0.276186), (149, 0.27059895)]","[285, 99, 95, 306, 10, 88, 229, 507, 146, 186, 184, 174, 21, 366, 239, 212, 878, 477, 20, 149]",20,"[361, 209, 357, 355, 326, 323, 270, 259, 302, 49, 327, 358, 257, 353, 328, 300, 356, 293, 287, 299]",3,"[263, 359, 360]"
"[(285, 0.7307812), (99, 0.69741625), (95, 0.57170695), (306, 0.46266782), (88, 0.43824396), (186, 0.42139384), (229, 0.41202685), (10, 0.40030235), (174, 0.3811801), (146, 0.37714654), (184, 0.3699208), (21, 0.36091316), (507, 0.34377697), (366, 0.27556476), (239, 0.2750244), (212, 0.22941643), (477, 0.21894647), (518, 0.21868275), (20, 0.21345845), (878, 0.2119168)]","[285, 99, 95, 306, 88, 186, 229, 10, 174, 146, 184, 21, 507, 366, 239, 212, 477, 518, 20, 878]",19,"[361, 353, 263, 293, 259, 300, 302, 257, 323, 328, 356, 209, 327, 287, 299, 270, 359, 326, 358]",4,"[355, 357, 360, 49]"
"[(285, 0.5770667), (99, 0.5471806), (95, 0.43541113), (186, 0.27604896), (306, 0.27145496), (229, 0.25990924), (88, 0.24828228), (10, 0.22528568), (507, 0.21996655), (184, 0.21246587), (146, 0.21055481), (21, 0.19913413), (174, 0.1990243), (366, 0.16451308), (239, 0.13361113), (878, 0.1314993), (212, 0.12697445), (518, 0.113451496), (20, 0.11005999), (477, 0.10910542)]","[285, 99, 95, 186, 306, 229, 88, 10, 507, 184, 146, 21, 174, 366, 239, 878, 212, 518, 20, 477]",10,"[327, 302, 360, 358, 270, 326, 353, 259, 356, 263]",13,"[257, 323, 328, 209, 287, 355, 293, 357, 359, 361, 299, 300, 49]"
"[(285, 0.7428839), (99, 0.7281001), (95, 0.6202511), (306, 0.5273608), (88, 0.5011683), (229, 0.4355803), (10, 0.4316115), (174, 0.42746195), (21, 0.40344295), (186, 0.40159136), (507, 0.39797387), (184, 0.38828915), (146, 0.3880761), (366, 0.35257885), (239, 0.31545076), (878, 0.28164127), (212, 0.2727088), (518, 0.26306853), (149, 0.23759058), (20, 0.22784308)]","[285, 99, 95, 306, 88, 229, 10, 174, 21, 186, 507, 184, 146, 366, 239, 878, 212, 518, 149, 20]",22,"[355, 323, 328, 270, 209, 359, 353, 360, 356, 358, 287, 299, 357, 293, 49, 361, 300, 259, 263, 302, 327, 257]",1,[326]
"[(285, 0.39761034), (99, 0.34182334), (95, 0.24515997), (88, 0.14494394), (306, 0.12643899), (229, 0.11859901), (146, 0.1181636), (186, 0.11618131), (10, 0.10243814), (507, 0.099410385), (174, 0.0944892), (21, 0.09286), (366, 0.07641519), (184, 0.069274455), (239, 0.06408837), (878, 0.050959554), (212, 0.050898008), (518, 0.050427765), (477, 0.046256293), (20, 0.04380956)]","[285, 99, 95, 88, 306, 229, 146, 186, 10, 507, 174, 21, 366, 184, 239, 878, 212, 518, 477, 20]",5,"[356, 259, 326, 300, 293]",18,"[257, 323, 263, 327, 328, 270, 209, 287, 353, 355, 357, 358, 359, 360, 361, 299, 302, 49]"
"[(285, 0.7058996), (95, 0.5938935), (99, 0.57548827), (88, 0.45418993), (306, 0.423859), (186, 0.40799722), (229, 0.38580444), (10, 0.36954293), (146, 0.35974336), (174, 0.3546082), (507, 0.35452828), (184, 0.33875299), (21, 0.3066239), (366, 0.28184614), (239, 0.23961481), (212, 0.2197647), (878, 0.2174858), (518, 0.21043117), (477, 0.19654249), (149, 0.18903777)]","[285, 95, 99, 88, 306, 186, 229, 10, 146, 174, 507, 184, 21, 366, 239, 212, 878, 518, 477, 149]",17,"[359, 287, 326, 209, 259, 49, 302, 361, 355, 293, 270, 353, 299, 327, 263, 360, 300]",6,"[257, 323, 328, 356, 357, 358]"
"[(285, 0.7742564), (99, 0.6926503), (95, 0.67080265), (306, 0.5311512), (88, 0.52792186), (186, 0.50399804), (10, 0.49495497), (229, 0.48941293), (507, 0.46788615), (146, 0.4591024), (174, 0.45701027), (21, 0.42844838), (184, 0.3877062), (366, 0.38398874), (239, 0.32990676), (878, 0.30774456), (212, 0.29886112), (518, 0.28785807), (20, 0.26522166), (149, 0.260904)]","[285, 99, 95, 306, 88, 186, 10, 229, 507, 146, 174, 21, 184, 366, 239, 878, 212, 518, 20, 149]",21,"[328, 327, 326, 263, 360, 358, 209, 353, 287, 357, 299, 270, 361, 259, 257, 300, 302, 323, 293, 49, 359]",2,"[355, 356]"
"[(285, 0.37228438), (99, 0.34326205), (95, 0.21635519), (306, 0.12861857), (88, 0.12160179), (10, 0.112004206), (229, 0.1081973), (186, 0.10760008), (146, 0.106961325), (507, 0.092660844), (174, 0.090932325), (21, 0.08867377), (184, 0.06624568), (366, 0.059318025), (239, 0.0588434), (878, 0.04554815), (518, 0.04539737), (212, 0.044305507), (20, 0.04131139), (420, 0.038692683)]","[285, 99, 95, 306, 88, 10, 229, 186, 146, 507, 174, 21, 184, 366, 239, 878, 518, 212, 20, 420]",1,[361],22,"[257, 259, 323, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 299, 300, 302, 49]"
"[(285, 0.6287004), (99, 0.6165722), (95, 0.48187825), (306, 0.30972776), (88, 0.29293117), (10, 0.28843984), (186, 0.28832698), (229, 0.27081922), (146, 0.2568239), (174, 0.2468003), (507, 0.23929963), (184, 0.20764485), (21, 0.1873277), (366, 0.15155245), (239, 0.14561415), (878, 0.12689653), (518, 0.12580706), (212, 0.120331645), (477, 0.11521461), (149, 0.11038549)]","[285, 99, 95, 306, 88, 10, 186, 229, 146, 174, 507, 184, 21, 366, 239, 878, 518, 212, 477, 149]",11,"[300, 357, 259, 360, 328, 356, 49, 293, 287, 209, 257]",12,"[323, 326, 263, 327, 270, 353, 355, 358, 359, 361, 299, 302]"
"[(285, 0.69021344), (99, 0.6821614), (95, 0.5743119), (306, 0.3941409), (88, 0.38284454), (186, 0.36696702), (146, 0.35230976), (229, 0.33559957), (10, 0.32982415), (174, 0.3072252), (184, 0.30091745), (21, 0.27864718), (507, 0.26973835), (366, 0.24021523), (239, 0.19749707), (212, 0.1840757), (878, 0.18014017), (518, 0.16705193), (477, 0.1639295), (20, 0.15975098)]","[285, 99, 95, 306, 88, 186, 146, 229, 10, 174, 184, 21, 507, 366, 239, 212, 878, 518, 477, 20]",16,"[209, 299, 326, 356, 355, 270, 257, 358, 302, 327, 360, 293, 49, 361, 300, 359]",7,"[259, 323, 263, 328, 287, 353, 357]"
"[(285, 0.529719), (99, 0.47255674), (95, 0.40115732), (306, 0.24609435), (229, 0.19690704), (88, 0.19353724), (146, 0.19101067), (186, 0.18525638), (10, 0.18367785), (507, 0.16828878), (184, 0.16384196), (174, 0.16380541), (21, 0.16065297), (366, 0.13366887), (239, 0.11581423), (878, 0.101807535), (212, 0.098396875), (518, 0.09269445), (20, 0.08381595), (149, 0.0833983)]","[285, 99, 95, 306, 229, 88, 146, 186, 10, 507, 184, 174, 21, 366, 239, 878, 212, 518, 20, 149]",4,"[328, 358, 263, 357]",19,"[257, 259, 323, 326, 327, 270, 209, 287, 353, 355, 356, 293, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.5430207), (99, 0.44734782), (95, 0.3635785), (306, 0.25576234), (10, 0.2348374), (88, 0.23318163), (146, 0.22674686), (186, 0.22262812), (229, 0.19573034), (507, 0.19395669), (21, 0.1791249), (174, 0.17011513), (184, 0.16927923), (239, 0.12754059), (366, 0.117384225), (878, 0.10725893), (212, 0.10593073), (518, 0.10127666), (477, 0.08359188), (149, 0.08183826)]","[285, 99, 95, 306, 10, 88, 146, 186, 229, 507, 21, 174, 184, 239, 366, 878, 212, 518, 477, 149]",8,"[302, 299, 300, 209, 270, 263, 353, 323]",15,"[257, 259, 326, 327, 328, 287, 355, 356, 293, 357, 358, 359, 360, 361, 49]"
"[(99, 0.48974356), (285, 0.45337763), (95, 0.27580008), (306, 0.20630461), (88, 0.18358447), (186, 0.18014842), (146, 0.17023711), (10, 0.16777271), (229, 0.16499008), (174, 0.14186098), (184, 0.13251245), (507, 0.12478588), (21, 0.11698174), (366, 0.09478053), (239, 0.084427066), (212, 0.074872814), (518, 0.07300562), (477, 0.067288905), (20, 0.06507542), (149, 0.061209455)]","[99, 285, 95, 306, 88, 186, 146, 10, 229, 174, 184, 507, 21, 366, 239, 212, 518, 477, 20, 149]",6,"[357, 259, 302, 49, 353, 326]",17,"[257, 323, 263, 327, 328, 270, 209, 287, 355, 356, 293, 358, 359, 360, 361, 299, 300]"
"[(285, 0.663618), (99, 0.6135359), (95, 0.47720954), (88, 0.37511027), (306, 0.36702898), (186, 0.3435067), (229, 0.32684785), (10, 0.32435536), (146, 0.30111942), (174, 0.286538), (507, 0.2822664), (21, 0.26457796), (184, 0.25225538), (366, 0.22002093), (239, 0.18964998), (878, 0.16022696), (518, 0.1601568), (212, 0.14826404), (20, 0.1444288), (477, 0.139189)]","[285, 99, 95, 88, 306, 186, 229, 10, 146, 174, 507, 21, 184, 366, 239, 878, 518, 212, 20, 477]",14,"[361, 327, 209, 300, 49, 353, 263, 358, 293, 356, 355, 287, 326, 302]",9,"[257, 259, 323, 328, 270, 357, 359, 360, 299]"
"[(285, 0.55095077), (99, 0.43428612), (95, 0.42990813), (306, 0.28414676), (88, 0.24898887), (10, 0.242191), (186, 0.22673838), (229, 0.22623397), (146, 0.21907285), (507, 0.2094449), (174, 0.20626724), (21, 0.1744839), (184, 0.17374758), (366, 0.15226895), (239, 0.12338981), (878, 0.112607844), (518, 0.0965499), (20, 0.09223186), (149, 0.09028773), (477, 0.09006996)]","[285, 99, 95, 306, 88, 10, 186, 229, 146, 507, 174, 21, 184, 366, 239, 878, 518, 20, 149, 477]",9,"[259, 263, 49, 323, 327, 359, 357, 209, 326]",14,"[257, 328, 270, 287, 353, 355, 356, 293, 358, 360, 361, 299, 300, 302]"
"[(285, 0.76730573), (99, 0.74507177), (95, 0.66137105), (306, 0.5820174), (10, 0.5202559), (186, 0.5181696), (229, 0.50432485), (88, 0.5037155), (146, 0.48072737), (184, 0.45247522), (507, 0.4483375), (174, 0.4321968), (21, 0.41386417), (366, 0.37941337), (239, 0.35172927), (212, 0.31687036), (518, 0.3068006), (477, 0.2873542), (20, 0.27571744), (420, 0.27056727)]","[285, 99, 95, 306, 10, 186, 229, 88, 146, 184, 507, 174, 21, 366, 239, 212, 518, 477, 20, 420]",22,"[358, 293, 299, 259, 300, 353, 302, 327, 355, 270, 359, 356, 287, 326, 328, 49, 263, 323, 360, 257, 357, 361]",1,[209]
"[(285, 0.7230465), (99, 0.6990464), (95, 0.6513116), (306, 0.5248606), (88, 0.5098511), (146, 0.46351913), (186, 0.46244887), (10, 0.4434192), (507, 0.43248758), (229, 0.41713727), (174, 0.41346383), (21, 0.39837205), (184, 0.3872616), (366, 0.35047758), (878, 0.26984277), (212, 0.26351428), (239, 0.2608565), (518, 0.24843699), (477, 0.23279485), (420, 0.22344148)]","[285, 99, 95, 306, 88, 146, 186, 10, 507, 229, 174, 21, 184, 366, 878, 212, 239, 518, 477, 420]",22,"[356, 293, 353, 49, 355, 299, 327, 209, 259, 263, 357, 358, 323, 360, 270, 302, 257, 287, 328, 300, 359, 361]",1,[326]
"[(99, 0.655322), (285, 0.6471099), (95, 0.53378665), (88, 0.35863551), (306, 0.34125194), (186, 0.3188284), (10, 0.30168375), (146, 0.2976469), (507, 0.2912373), (229, 0.26376322), (21, 0.2549113), (174, 0.25475144), (184, 0.22225837), (366, 0.21693979), (239, 0.18535599), (878, 0.15916942), (212, 0.15734057), (518, 0.145786), (477, 0.13102908), (20, 0.12626322)]","[99, 285, 95, 88, 306, 186, 10, 146, 507, 229, 21, 174, 184, 366, 239, 878, 212, 518, 477, 20]",13,"[257, 49, 323, 299, 270, 361, 263, 209, 293, 355, 356, 327, 302]",10,"[259, 326, 328, 287, 353, 357, 358, 359, 360, 300]"
"[(285, 0.49846953), (99, 0.49816042), (95, 0.28094393), (88, 0.23834886), (306, 0.23445766), (10, 0.20497167), (146, 0.20250563), (186, 0.19854246), (229, 0.18829328), (174, 0.18012619), (507, 0.17788896), (184, 0.16478449), (21, 0.14003588), (366, 0.12061283), (239, 0.109196134), (878, 0.09130195), (518, 0.090074845), (212, 0.081432804), (20, 0.07984666), (477, 0.07894063)]","[285, 99, 95, 88, 306, 10, 146, 186, 229, 174, 507, 184, 21, 366, 239, 878, 518, 212, 20, 477]",7,"[361, 49, 326, 287, 293, 263, 360]",16,"[257, 259, 323, 327, 328, 270, 209, 353, 355, 356, 357, 358, 359, 299, 300, 302]"
"[(285, 0.681969), (99, 0.6482963), (95, 0.48747668), (306, 0.41739517), (88, 0.41264567), (10, 0.4055274), (186, 0.40415287), (146, 0.37165168), (229, 0.34007037), (184, 0.33720747), (174, 0.33114558), (21, 0.32315487), (507, 0.31459135), (366, 0.26590425), (239, 0.25400165), (878, 0.21945228), (212, 0.2163408), (477, 0.18746409), (149, 0.18696956), (518, 0.18662678)]","[285, 99, 95, 306, 88, 10, 186, 146, 229, 184, 174, 21, 507, 366, 239, 878, 212, 477, 149, 518]",16,"[302, 299, 300, 360, 323, 293, 358, 327, 209, 361, 357, 359, 287, 356, 355, 270]",7,"[257, 259, 326, 263, 328, 353, 49]"
"[(99, 0.7125103), (285, 0.70146406), (95, 0.53410304), (306, 0.5021792), (10, 0.44847345), (186, 0.4479895), (88, 0.43679506), (229, 0.42842528), (146, 0.4133125), (174, 0.38574734), (21, 0.36469302), (507, 0.3576207), (184, 0.35454637), (366, 0.3078897), (239, 0.27054662), (878, 0.24454252), (212, 0.2385312), (518, 0.22856334), (477, 0.20809036), (420, 0.19731586)]","[99, 285, 95, 306, 10, 186, 88, 229, 146, 174, 21, 507, 184, 366, 239, 878, 212, 518, 477, 420]",19,"[356, 257, 299, 353, 326, 359, 263, 302, 360, 361, 327, 323, 270, 49, 357, 287, 355, 209, 300]",4,"[259, 328, 293, 358]"
"[(99, 0.5332485), (285, 0.52809155), (95, 0.38725007), (306, 0.2702983), (186, 0.21090686), (10, 0.20589982), (88, 0.20366548), (146, 0.18002063), (507, 0.1669827), (21, 0.160327), (174, 0.15947735), (229, 0.1553092), (184, 0.15264326), (366, 0.122384794), (239, 0.108449705), (878, 0.09601588), (212, 0.09403839), (518, 0.08812643), (477, 0.08100906), (149, 0.075003)]","[99, 285, 95, 306, 186, 10, 88, 146, 507, 21, 174, 229, 184, 366, 239, 878, 212, 518, 477, 149]",8,"[360, 358, 353, 299, 257, 356, 327, 361]",15,"[259, 323, 326, 263, 328, 270, 209, 287, 355, 293, 357, 359, 300, 302, 49]"
"[(285, 0.74243027), (99, 0.7348805), (95, 0.5808247), (306, 0.48867393), (88, 0.46476373), (186, 0.46375567), (146, 0.4568438), (229, 0.4567736), (507, 0.44288763), (10, 0.4243225), (184, 0.42092425), (174, 0.4126423), (21, 0.38448036), (366, 0.3735192), (239, 0.3162214), (878, 0.30670014), (212, 0.29746115), (518, 0.27157593), (20, 0.26580095), (420, 0.25315925)]","[285, 99, 95, 306, 88, 186, 146, 229, 507, 10, 184, 174, 21, 366, 239, 878, 212, 518, 20, 420]",21,"[355, 361, 302, 328, 357, 259, 287, 353, 49, 326, 209, 358, 257, 323, 327, 359, 270, 360, 299, 263, 300]",2,"[356, 293]"
"[(285, 0.3862607), (99, 0.35720518), (95, 0.23833038), (306, 0.1791138), (88, 0.14990221), (10, 0.14907959), (146, 0.14005068), (186, 0.13726762), (229, 0.1337177), (174, 0.12505588), (507, 0.11520228), (184, 0.11395228), (21, 0.10908233), (366, 0.08415598), (239, 0.072457455), (212, 0.063772425), (518, 0.06149941), (477, 0.056862816), (878, 0.056540754), (20, 0.054120783)]","[285, 99, 95, 306, 88, 10, 146, 186, 229, 174, 507, 184, 21, 366, 239, 212, 518, 477, 878, 20]",4,"[209, 326, 300, 302]",19,"[257, 259, 323, 263, 327, 328, 270, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 49]"
"[(99, 0.46769232), (285, 0.4332667), (95, 0.30953935), (88, 0.16479287), (306, 0.16060479), (10, 0.15170255), (146, 0.14733376), (186, 0.14622204), (229, 0.1385618), (21, 0.12328175), (174, 0.12050423), (184, 0.11798331), (507, 0.11545958), (366, 0.09059789), (239, 0.0690188), (212, 0.06568901), (878, 0.064561106), (518, 0.06264639), (477, 0.05670721), (149, 0.05335625)]","[99, 285, 95, 88, 306, 10, 146, 186, 229, 21, 174, 184, 507, 366, 239, 212, 878, 518, 477, 149]",4,"[270, 287, 356, 299]",19,"[257, 259, 323, 326, 263, 327, 328, 209, 353, 355, 293, 357, 358, 359, 360, 361, 300, 302, 49]"
