user_id,top_20_with_score,top_20,hit_ratio,ndcg
682,"[(99, 0.85408425), (236, 0.77031195), (201, 0.70367426), (526, 0.6739577), (70, 0.66550195), (654, 0.65473044), (317, 0.6083307), (273, 0.6005302), (392, 0.5823759), (163, 0.55773574), (247, 0.5301864), (303, 0.5268885), (208, 0.51071286), (12, 0.4950369), (239, 0.4647452), (297, 0.4427691), (743, 0.44010264), (216, 0.42024836), (442, 0.40149826), (140, 0.39669302)]","[99, 236, 201, 526, 70, 654, 317, 273, 392, 163, 247, 303, 208, 12, 239, 297, 743, 216, 442, 140]",1,0.2789429456511298
683,"[(190, 0.75216514), (256, 0.7122972), (514, 0.5502471), (270, 0.54358065), (248, 0.52490515), (133, 0.51395977), (303, 0.5137472), (627, 0.47967297), (76, 0.45224005), (738, 0.439718), (23, 0.4389023), (342, 0.43409464), (212, 0.42573822), (57, 0.41897112), (140, 0.38247743), (280, 0.380629), (346, 0.33748353), (575, 0.31520554), (516, 0.30555493), (721, 0.22904722)]","[190, 256, 514, 270, 248, 133, 303, 627, 76, 738, 23, 342, 212, 57, 140, 280, 346, 575, 516, 721]",1,0.227670248696953
684,"[(150, 0.7629729), (68, 0.66309613), (227, 0.6207442), (581, 0.5477328), (514, 0.538985), (247, 0.5057062), (656, 0.4948201), (142, 0.47640026), (90, 0.3976315), (13, 0.39264193), (357, 0.38739994), (824, 0.32113284), (314, 0.31441203), (9, 0.31245765), (305, 0.31207004), (662, 0.30877256), (211, 0.30651182), (309, 0.3055014), (726, 0.2645777), (639, 0.24496412)]","[150, 68, 227, 581, 514, 247, 656, 142, 90, 13, 357, 824, 314, 9, 305, 662, 211, 309, 726, 639]",0,0.0
685,"[(185, 0.6571777), (146, 0.58621466), (153, 0.48741046), (230, 0.4702067), (122, 0.43135998), (320, 0.43106994), (417, 0.41684157), (530, 0.35316756), (420, 0.33625323), (839, 0.32851604), (241, 0.31877595), (508, 0.31596217), (305, 0.2937732), (662, 0.29058734), (509, 0.27683803), (749, 0.27424055), (830, 0.26745585), (894, 0.24000278), (938, 0.22913624), (279, 0.2286273)]","[185, 146, 153, 230, 122, 320, 417, 530, 420, 839, 241, 508, 305, 662, 509, 749, 830, 894, 938, 279]",0,0.0
686,"[(63, 0.7056834), (185, 0.66608816), (596, 0.5813083), (507, 0.57090735), (225, 0.56455636), (473, 0.56045425), (478, 0.540405), (288, 0.5161353), (677, 0.44844958), (251, 0.41790015), (565, 0.41688457), (65, 0.3852624), (284, 0.36743027), (653, 0.3650777), (1046, 0.3234393), (379, 0.30428967), (64, 0.28317356), (1133, 0.27990586), (854, 0.2517984), (386, 0.24768472)]","[63, 185, 596, 507, 225, 473, 478, 288, 677, 251, 565, 65, 284, 653, 1046, 379, 64, 1133, 854, 386]",1,0.30102999566398114
687,"[(257, 0.8468525), (404, 0.7684155), (741, 0.71729326), (654, 0.66484463), (182, 0.6504963), (178, 0.62061036), (410, 0.55458724), (226, 0.50620306), (320, 0.49441972), (76, 0.48358235), (549, 0.44010362), (282, 0.38757357), (291, 0.37091815), (346, 0.37041134), (86, 0.3441156), (330, 0.33833), (1011, 0.33222854), (385, 0.31885132), (407, 0.30482993), (780, 0.29994264)]","[257, 404, 741, 654, 182, 178, 410, 226, 320, 76, 549, 282, 291, 346, 86, 330, 1011, 385, 407, 780]",0,0.0
688,"[(173, 0.81104046), (209, 0.7279677), (741, 0.68722457), (275, 0.6249204), (244, 0.5694921), (8, 0.55834836), (292, 0.47005516), (57, 0.39909422), (32, 0.39342743), (85, 0.38809556), (259, 0.3873221), (734, 0.38611186), (689, 0.38395625), (280, 0.35976213), (661, 0.32214352), (333, 0.31507504), (305, 0.30551064), (635, 0.29853287), (91, 0.2889627), (577, 0.27821624)]","[173, 209, 741, 275, 244, 8, 292, 57, 32, 85, 259, 734, 689, 280, 661, 333, 305, 635, 91, 577]",1,0.2789429456511298
689,"[(116, 0.77509457), (172, 0.76810414), (95, 0.7571813), (178, 0.5941296), (234, 0.5640151), (470, 0.5397788), (270, 0.5366995), (240, 0.5347944), (475, 0.45445615), (738, 0.43113282), (251, 0.4274622), (497, 0.4169934), (743, 0.41691458), (719, 0.34339172), (189, 0.33383742), (333, 0.32629314), (305, 0.31654555), (755, 0.31309053), (516, 0.297548), (658, 0.27925026)]","[116, 172, 95, 178, 234, 470, 270, 240, 475, 738, 251, 497, 743, 719, 189, 333, 305, 755, 516, 658]",1,0.2890648263178878
690,"[(257, 0.8427559), (256, 0.7236647), (167, 0.6912741), (68, 0.6834803), (301, 0.68212396), (27, 0.5922063), (402, 0.5806208), (271, 0.57776445), (587, 0.57263356), (478, 0.56839293), (514, 0.5642407), (288, 0.5475664), (366, 0.52529854), (401, 0.5094485), (142, 0.50690615), (12, 0.4991497), (245, 0.49368903), (677, 0.4862557), (239, 0.47072217), (417, 0.4704525)]","[257, 256, 167, 68, 301, 27, 402, 271, 587, 478, 514, 288, 366, 401, 142, 12, 245, 677, 239, 417]",0,0.0
691,"[(356, 0.6660608), (495, 0.6343852), (96, 0.6306364), (81, 0.6111934), (392, 0.5599252), (234, 0.557695), (510, 0.5346706), (272, 0.4969352), (401, 0.47665036), (738, 0.4239194), (37, 0.42174825), (121, 0.41441113), (762, 0.40988612), (259, 0.39156505), (506, 0.3581761), (1, 0.35332713), (420, 0.3532766), (590, 0.35134128), (177, 0.348481), (484, 0.34098393)]","[356, 495, 96, 81, 392, 234, 510, 272, 401, 738, 37, 121, 762, 259, 506, 1, 420, 590, 177, 484]",1,0.26264953503719357
692,"[(596, 0.57481647), (234, 0.5488262), (207, 0.50676644), (154, 0.48631528), (123, 0.46478227), (432, 0.43440813), (446, 0.42097357), (147, 0.4033284), (71, 0.3830044), (82, 0.38046798), (65, 0.37647572), (284, 0.35848114), (149, 0.34809464), (323, 0.32859823), (704, 0.32542855), (1010, 0.3232702), (746, 0.30038923), (218, 0.28755605), (749, 0.27946195), (84, 0.25326422)]","[596, 234, 207, 154, 123, 432, 446, 147, 71, 82, 65, 284, 149, 323, 704, 1010, 746, 218, 749, 84]",0,0.0
693,"[(327, 0.63518083), (10, 0.5988599), (273, 0.582507), (7, 0.5203127), (650, 0.51387805), (208, 0.48621568), (12, 0.46865648), (245, 0.46224368), (471, 0.45042804), (128, 0.3953342), (169, 0.3862007), (213, 0.34953466), (839, 0.34846157), (62, 0.3399011), (1010, 0.33720627), (508, 0.3355263), (346, 0.32500017), (490, 0.31307158), (548, 0.28251898), (89, 0.270725)]","[327, 10, 273, 7, 650, 208, 12, 245, 471, 128, 169, 213, 839, 62, 1010, 508, 346, 490, 548, 89]",1,0.23540891336663824
694,"[(257, 0.8358238), (0, 0.83116835), (97, 0.7704284), (236, 0.76219654), (275, 0.63738), (81, 0.62215227), (228, 0.59215343), (473, 0.5725745), (587, 0.5588018), (514, 0.54998076), (240, 0.54141253), (12, 0.48113126), (226, 0.47708058), (321, 0.4763139), (322, 0.4752898), (30, 0.44885316), (738, 0.43928868), (37, 0.43709853), (176, 0.41900674), (331, 0.40782258)]","[257, 0, 97, 236, 275, 81, 228, 473, 587, 514, 240, 12, 226, 321, 322, 30, 738, 37, 176, 331]",1,0.25
695,"[(49, 0.8950071), (233, 0.71638674), (229, 0.60415244), (10, 0.5932517), (317, 0.5847751), (567, 0.57531154), (184, 0.5364638), (510, 0.5321681), (258, 0.48801938), (192, 0.46759263), (93, 0.4449512), (249, 0.40177324), (57, 0.3997515), (98, 0.39568076), (13, 0.38657957), (595, 0.38527164), (222, 0.34491974), (484, 0.3372965), (232, 0.32359803), (189, 0.32313552)]","[49, 233, 229, 10, 317, 567, 184, 510, 258, 192, 93, 249, 57, 98, 13, 595, 222, 484, 232, 189]",1,0.6309297535714574
696,"[(209, 0.74271923), (422, 0.6877021), (152, 0.67776674), (317, 0.6028314), (602, 0.5928442), (401, 0.49999988), (176, 0.42957148), (216, 0.41580278), (177, 0.3750888), (213, 0.37296072), (62, 0.3630419), (719, 0.3623899), (411, 0.3334913), (1040, 0.2744719), (615, 0.26305753), (825, 0.25957012), (1038, 0.24802816), (493, 0.24789834), (354, 0.22485399), (494, 0.224587)]","[209, 422, 152, 317, 602, 401, 176, 216, 177, 213, 62, 719, 411, 1040, 615, 825, 1038, 493, 354, 494]",0,0.0
697,"[(150, 0.7604654), (11, 0.6999569), (741, 0.6879383), (247, 0.50162137), (168, 0.4550267), (677, 0.44889835), (76, 0.43440008), (283, 0.41472936), (734, 0.38847175), (675, 0.32138962), (314, 0.31013864), (746, 0.30900913), (529, 0.27985433), (385, 0.2725318), (447, 0.23202485), (517, 0.22664484), (688, 0.22147831), (671, 0.2075765), (1066, 0.20723039), (429, 0.20268945)]","[150, 11, 741, 247, 168, 677, 76, 283, 734, 675, 314, 746, 529, 385, 447, 517, 688, 671, 1066, 429]",1,0.3154648767857287
698,"[(256, 0.72187454), (422, 0.69306296), (356, 0.6865746), (186, 0.61569655), (317, 0.60882044), (273, 0.60102326), (482, 0.57063496), (581, 0.56938845), (217, 0.5651782), (199, 0.5078198), (417, 0.46586877), (331, 0.42412812), (357, 0.4160856), (527, 0.40844575), (420, 0.38577577), (213, 0.3790549), (814, 0.36227757), (661, 0.35818404), (291, 0.3540716), (211, 0.33480603)]","[256, 422, 356, 186, 317, 273, 482, 581, 217, 199, 417, 331, 357, 527, 420, 213, 814, 661, 291, 211]",0,0.0
699,"[(78, 0.6920391), (152, 0.64841217), (181, 0.6037855), (10, 0.5795273), (134, 0.5709866), (94, 0.55579966), (268, 0.53992033), (271, 0.5322618), (288, 0.49619165), (153, 0.47934222), (272, 0.47217765), (61, 0.44836673), (192, 0.44614655), (409, 0.38876978), (297, 0.3880165), (651, 0.373767), (82, 0.36613882), (216, 0.36514035), (500, 0.36253515), (65, 0.36220905)]","[78, 152, 181, 10, 134, 94, 268, 271, 288, 153, 272, 61, 192, 409, 297, 651, 82, 216, 500, 65]",1,1.0
700,"[(160, 0.6880324), (741, 0.686543), (185, 0.66445464), (87, 0.64930445), (274, 0.5829569), (196, 0.5652516), (482, 0.5433871), (581, 0.54180056), (366, 0.49052987), (627, 0.4592937), (321, 0.45638463), (432, 0.4412605), (204, 0.42751113), (565, 0.4150085), (878, 0.37824136), (108, 0.36190554), (839, 0.34107193), (323, 0.33531797), (814, 0.3261327), (263, 0.32612813)]","[160, 741, 185, 87, 274, 196, 482, 581, 366, 627, 321, 432, 204, 565, 878, 108, 839, 323, 814, 263]",1,0.3868528072345416
701,"[(55, 0.80711746), (146, 0.60183835), (178, 0.593245), (228, 0.58625543), (8, 0.5657533), (656, 0.49793184), (199, 0.48429766), (37, 0.42738533), (121, 0.42002138), (176, 0.40940315), (651, 0.40399978), (734, 0.39585465), (183, 0.36223114), (590, 0.35708338), (477, 0.3566723), (222, 0.35436884), (62, 0.34245825), (675, 0.32878372), (692, 0.31710207), (635, 0.307942)]","[55, 146, 178, 228, 8, 656, 199, 37, 121, 176, 651, 734, 183, 590, 477, 222, 62, 675, 692, 635]",1,0.43067655807339306
702,"[(209, 0.7123008), (195, 0.70696723), (11, 0.6826591), (229, 0.5851866), (146, 0.57596326), (228, 0.55908066), (270, 0.5028364), (207, 0.48719475), (154, 0.46554732), (401, 0.44472206), (47, 0.4237371), (28, 0.40131435), (23, 0.392082), (761, 0.3869696), (32, 0.36612278), (85, 0.36047113), (128, 0.3604491), (82, 0.35934505), (734, 0.3583809), (689, 0.35610703)]","[209, 195, 11, 229, 146, 228, 270, 207, 154, 401, 47, 28, 23, 761, 32, 85, 128, 82, 734, 689]",1,0.3868528072345416
703,"[(173, 0.8172906), (293, 0.8044747), (236, 0.759976), (312, 0.6741753), (27, 0.5755614), (514, 0.5463164), (510, 0.54461056), (210, 0.49116206), (472, 0.4634931), (342, 0.42955), (558, 0.42704403), (41, 0.4267855), (115, 0.36080015), (503, 0.31391075), (968, 0.30851912), (86, 0.3080529), (695, 0.3040356), (509, 0.3026095), (504, 0.29616353), (1100, 0.27878368)]","[173, 293, 236, 312, 27, 514, 510, 210, 472, 342, 558, 41, 115, 503, 968, 86, 695, 509, 504, 1100]",1,0.3154648767857287
704,"[(195, 0.73019654), (215, 0.66963094), (24, 0.6382346), (473, 0.56856716), (731, 0.56054336), (366, 0.505897), (258, 0.5032855), (208, 0.49540466), (401, 0.49002805), (122, 0.46468598), (450, 0.44833434), (176, 0.41971824), (18, 0.3505474), (675, 0.3390793), (291, 0.3382626), (333, 0.33499676), (692, 0.32721022), (379, 0.32191685), (381, 0.32157502), (89, 0.2822599)]","[195, 215, 24, 473, 731, 366, 258, 208, 401, 122, 450, 176, 18, 675, 291, 333, 692, 379, 381, 89]",1,1.0
705,"[(126, 0.74579775), (236, 0.7389833), (185, 0.64927036), (237, 0.6189262), (81, 0.592576), (178, 0.5689812), (596, 0.5623378), (228, 0.5611917), (602, 0.55564743), (254, 0.5365646), (402, 0.5317076), (865, 0.44008675), (472, 0.42295718), (738, 0.3952762), (497, 0.381524), (85, 0.36300203), (549, 0.36300096), (506, 0.32909942), (323, 0.31126416), (38, 0.26863405)]","[126, 236, 185, 237, 81, 178, 596, 228, 602, 254, 402, 865, 472, 738, 497, 85, 549, 506, 323, 38]",1,0.6309297535714574
706,"[(257, 0.8573906), (209, 0.77197975), (194, 0.70955783), (567, 0.63130033), (179, 0.62600625), (271, 0.60801184), (677, 0.5245998), (46, 0.5236164), (54, 0.50861907), (342, 0.49741927), (176, 0.48408544), (98, 0.48000178), (183, 0.44161424), (53, 0.4146772), (86, 0.38196576), (749, 0.3729571), (43, 0.36908302), (415, 0.30128163), (923, 0.29459468), (50, 0.29223692)]","[257, 209, 194, 567, 179, 271, 677, 46, 54, 342, 176, 98, 183, 53, 86, 749, 43, 415, 923, 50]",0,0.0
707,"[(172, 0.7720753), (190, 0.7524578), (264, 0.68223286), (185, 0.6773525), (215, 0.6736192), (229, 0.61706424), (27, 0.5789632), (581, 0.5581644), (410, 0.53259784), (245, 0.48034123), (475, 0.46953437), (239, 0.45796224), (446, 0.4559603), (738, 0.44773695), (565, 0.44300452), (409, 0.43682554), (527, 0.40052262), (115, 0.37370837), (661, 0.35000363), (51, 0.328642)]","[172, 190, 264, 185, 215, 229, 27, 581, 410, 245, 475, 239, 446, 738, 565, 409, 527, 115, 661, 51]",1,0.2789429456511298
708,"[(285, 0.8150847), (195, 0.74317205), (256, 0.7225118), (461, 0.58267504), (187, 0.50801736), (168, 0.49121383), (320, 0.4835917), (283, 0.4534568), (734, 0.4265343), (80, 0.39302644), (661, 0.36322218), (427, 0.36124042), (675, 0.35992375), (224, 0.3531233), (662, 0.34207404), (309, 0.33862302), (1073, 0.3222347), (830, 0.3166737), (72, 0.31122062), (304, 0.29476672)]","[285, 195, 256, 461, 187, 168, 320, 283, 734, 80, 661, 427, 675, 224, 662, 309, 1073, 830, 72, 304]",0,0.0
709,"[(287, 0.74482685), (160, 0.6784672), (185, 0.6545296), (215, 0.6506685), (68, 0.6485373), (87, 0.63917464), (244, 0.5561043), (587, 0.5286122), (691, 0.49235657), (430, 0.47840524), (258, 0.46946), (204, 0.40997657), (738, 0.4022283), (90, 0.37331685), (527, 0.35456693), (590, 0.3294745), (177, 0.32670254), (505, 0.3213223), (1046, 0.30473667), (681, 0.30010852)]","[287, 160, 185, 215, 68, 87, 244, 587, 691, 430, 258, 204, 738, 90, 527, 590, 177, 505, 1046, 681]",0,0.0
710,"[(293, 0.81368285), (175, 0.64663076), (273, 0.60103256), (478, 0.5662095), (270, 0.5560859), (198, 0.531072), (258, 0.51976866), (23, 0.45587537), (519, 0.44296205), (108, 0.39893836), (925, 0.3955011), (479, 0.3891921), (189, 0.35936475), (501, 0.3251274), (863, 0.3179729), (162, 0.31406468), (577, 0.31236833), (315, 0.30232194), (448, 0.28512168), (825, 0.26528922)]","[293, 175, 273, 478, 270, 198, 258, 23, 519, 108, 925, 479, 189, 501, 863, 162, 577, 315, 448, 825]",1,0.23540891336663824
711,"[(236, 0.77972823), (327, 0.66443443), (110, 0.6032615), (196, 0.6031291), (478, 0.57891417), (288, 0.5582007), (410, 0.5567967), (198, 0.5456771), (230, 0.5329961), (22, 0.52330136), (865, 0.51700395), (446, 0.48383147), (743, 0.4639497), (651, 0.45256558), (32, 0.4517771), (149, 0.41364846), (681, 0.37562495), (294, 0.36710235), (662, 0.35986343), (755, 0.3597223)]","[236, 327, 110, 196, 478, 288, 410, 198, 230, 22, 865, 446, 743, 651, 32, 149, 681, 294, 662, 755]",1,0.2559580248098155
712,"[(95, 0.76020014), (185, 0.67605275), (545, 0.6575557), (70, 0.6543883), (418, 0.60489386), (596, 0.5922542), (8, 0.5706985), (482, 0.5579536), (153, 0.51635903), (656, 0.50558805), (513, 0.49299854), (472, 0.4683214), (450, 0.4482605), (121, 0.4303358), (762, 0.42576337), (530, 0.38679942), (140, 0.3826854), (477, 0.36728406), (346, 0.3377003), (224, 0.33239257)]","[95, 185, 545, 70, 418, 596, 8, 482, 153, 656, 513, 472, 450, 121, 762, 530, 140, 477, 346, 224]",1,0.23137821315975918
713,"[(285, 0.8039014), (126, 0.7646608), (95, 0.7569444), (167, 0.67432016), (186, 0.59915924), (274, 0.59136903), (234, 0.5636984), (174, 0.5591153), (217, 0.5477811), (288, 0.52544725), (410, 0.523442), (198, 0.5106423), (192, 0.48107702), (426, 0.47557315), (475, 0.45684066), (65, 0.39688286), (177, 0.35820305), (839, 0.35503393), (411, 0.3175267), (242, 0.29552075)]","[285, 126, 95, 167, 186, 274, 234, 174, 217, 288, 410, 198, 192, 426, 475, 65, 177, 839, 411, 242]",1,0.2890648263178878
714,"[(356, 0.673093), (526, 0.660663), (229, 0.61320424), (186, 0.6009382), (217, 0.54882413), (513, 0.48835576), (472, 0.461942), (450, 0.44192722), (1027, 0.40009195), (839, 0.35516846), (323, 0.34930274), (709, 0.30968058), (191, 0.2987765), (377, 0.28521213), (161, 0.284002), (315, 0.28131452), (408, 0.25544032), (918, 0.24426946), (789, 0.22643329), (1047, 0.21452124)]","[356, 526, 229, 186, 217, 513, 472, 450, 1027, 839, 323, 709, 191, 377, 161, 315, 408, 918, 789, 1047]",0,0.0
715,"[(155, 0.46996394), (522, 0.4683995), (54, 0.4581515), (428, 0.39797893), (324, 0.33709875), (211, 0.3303975), (44, 0.32339764), (509, 0.31789955), (577, 0.3073571), (58, 0.2984577), (894, 0.27769884), (92, 0.27355644), (639, 0.2658925), (918, 0.25900212), (277, 0.25291118), (671, 0.22977059), (606, 0.21533011), (777, 0.21235241), (261, 0.1991388), (1078, 0.19478904)]","[155, 522, 54, 428, 324, 211, 44, 509, 577, 58, 894, 92, 639, 918, 277, 671, 606, 777, 261, 1078]",0,0.0
716,"[(209, 0.7357348), (495, 0.6418713), (10, 0.6025404), (21, 0.56659317), (184, 0.5483944), (513, 0.4891174), (93, 0.45926917), (483, 0.42848286), (297, 0.42277053), (176, 0.41415736), (57, 0.41369897), (500, 0.39805037), (878, 0.39274263), (428, 0.38160628), (346, 0.33222342), (324, 0.32056582), (211, 0.3140375), (43, 0.29567534), (377, 0.28589126), (385, 0.28358474)]","[209, 495, 10, 21, 184, 513, 93, 483, 297, 176, 57, 500, 878, 428, 346, 324, 211, 43, 377, 385]",1,0.30102999566398114
717,"[(180, 0.88340145), (99, 0.8537363), (126, 0.7761163), (132, 0.51562715), (208, 0.51171744), (513, 0.5077509), (192, 0.5013579), (46, 0.4816425), (417, 0.46788284), (525, 0.45758712), (689, 0.42138892), (500, 0.4210594), (197, 0.41199625), (750, 0.39783663), (1, 0.3877448), (477, 0.385449), (435, 0.30227387), (485, 0.29932186), (231, 0.2859127), (104, 0.26631925)]","[180, 99, 126, 132, 208, 513, 192, 46, 417, 525, 689, 500, 197, 750, 1, 477, 435, 485, 231, 104]",1,0.2559580248098155
718,"[(110, 0.5764999), (384, 0.56301296), (7, 0.5266036), (738, 0.43508136), (212, 0.4211382), (549, 0.40324968), (259, 0.40247023), (280, 0.3758055), (323, 0.35076687), (1010, 0.3452643), (454, 0.33133328), (746, 0.32156628), (548, 0.2898416), (435, 0.28150648), (403, 0.272292), (726, 0.27209163), (135, 0.25815874), (447, 0.24255176), (100, 0.23820142), (789, 0.22756247)]","[110, 384, 7, 738, 212, 549, 259, 280, 323, 1010, 454, 746, 548, 435, 403, 726, 135, 447, 100, 789]",1,0.3154648767857287
719,"[(203, 0.77383137), (116, 0.7720165), (150, 0.76263154), (596, 0.5840036), (602, 0.57814735), (254, 0.5619659), (392, 0.56191736), (258, 0.49210384), (401, 0.47695976), (61, 0.47390223), (471, 0.4476111), (183, 0.35675874), (80, 0.35617995), (1010, 0.33444268), (2, 0.32117566), (294, 0.3133425), (51, 0.3060866), (1013, 0.29544201), (242, 0.2870132), (84, 0.26295736)]","[203, 116, 150, 596, 602, 254, 392, 258, 401, 61, 471, 183, 80, 1010, 2, 294, 51, 1013, 242, 84]",0,0.0
720,"[(97, 0.77485025), (95, 0.7655157), (495, 0.650812), (510, 0.55483234), (410, 0.5377708), (248, 0.53313977), (210, 0.5033915), (417, 0.46032467), (761, 0.44422454), (121, 0.44071063), (519, 0.43666077), (284, 0.39621168), (183, 0.38351282), (222, 0.37566343), (52, 0.37413982), (53, 0.35582057), (557, 0.33105496), (309, 0.32837614), (553, 0.32669997), (660, 0.2979945)]","[97, 95, 495, 510, 410, 248, 210, 417, 761, 121, 519, 284, 183, 222, 52, 53, 557, 309, 553, 660]",0,0.0
721,"[(173, 0.80295247), (55, 0.79417807), (741, 0.67595416), (194, 0.64705396), (81, 0.5970609), (178, 0.573539), (228, 0.56624484), (482, 0.52759963), (207, 0.4951671), (22, 0.45266956), (292, 0.4504799), (12, 0.44156364), (320, 0.42435908), (82, 0.36737514), (1027, 0.36667833), (216, 0.36637524), (177, 0.32498783), (52, 0.32372293), (224, 0.29449382), (692, 0.28957593)]","[173, 55, 741, 194, 81, 178, 228, 482, 207, 22, 292, 12, 320, 82, 1027, 216, 177, 52, 224, 692]",1,0.27023815442731974
722,"[(236, 0.74374205), (95, 0.7424495), (332, 0.6401293), (186, 0.5804697), (178, 0.57505715), (567, 0.5635003), (581, 0.52849865), (650, 0.4922424), (272, 0.47709462), (366, 0.4744532), (269, 0.45225114), (192, 0.45102406), (202, 0.44700363), (321, 0.4404596), (322, 0.43944797), (750, 0.3435654), (661, 0.3071286), (427, 0.30530623), (681, 0.30186355), (824, 0.29965466)]","[236, 95, 332, 186, 178, 567, 581, 650, 272, 366, 269, 192, 202, 321, 322, 750, 661, 427, 681, 824]",1,0.2559580248098155
723,"[(285, 0.8195593), (201, 0.7109615), (124, 0.6653513), (8, 0.5913211), (61, 0.5143321), (318, 0.49253714), (446, 0.47738335), (651, 0.44379735), (128, 0.4374703), (197, 0.42373624), (284, 0.41517317), (16, 0.39976698), (177, 0.3945824), (323, 0.38594353), (692, 0.3567199), (684, 0.34515902), (1013, 0.33898082), (38, 0.33849755), (672, 0.33677956), (43, 0.32919025)]","[285, 201, 124, 8, 61, 318, 446, 651, 128, 197, 284, 16, 177, 323, 692, 684, 1013, 38, 672, 43]",1,1.0
724,"[(257, 0.82381684), (221, 0.7551908), (6, 0.7452399), (190, 0.7353418), (201, 0.6751132), (69, 0.6027048), (691, 0.49743286), (707, 0.45904267), (168, 0.43987757), (47, 0.4382973), (472, 0.43503433), (30, 0.41650495), (28, 0.4156598), (251, 0.40350938), (743, 0.39314687), (98, 0.38282666), (528, 0.37908402), (331, 0.37598032), (734, 0.37337255), (595, 0.37177396)]","[257, 221, 6, 190, 201, 69, 691, 707, 168, 47, 472, 30, 28, 251, 743, 98, 528, 331, 734, 595]",1,1.0
725,"[(78, 0.71198934), (11, 0.70755094), (167, 0.6761213), (185, 0.6739548), (194, 0.6676996), (117, 0.6097828), (186, 0.60113025), (461, 0.5669561), (478, 0.5511253), (747, 0.54230267), (691, 0.52243227), (269, 0.48494738), (320, 0.4616151), (28, 0.44595447), (738, 0.43725866), (565, 0.43255022), (342, 0.4316424), (761, 0.4311633), (518, 0.40579158), (82, 0.40429583)]","[78, 11, 167, 185, 194, 117, 186, 461, 478, 747, 691, 269, 320, 28, 738, 565, 342, 761, 518, 82]",0,0.0
726,"[(356, 0.71777815), (181, 0.6741723), (474, 0.65788215), (136, 0.57156014), (513, 0.5498083), (292, 0.54642546), (522, 0.5204719), (743, 0.49348602), (13, 0.47511598), (411, 0.39656314), (191, 0.37692848), (504, 0.372408), (1133, 0.3680288), (658, 0.35741842), (632, 0.33106124), (31, 0.28640714), (974, 0.28523776), (899, 0.28005916), (670, 0.23938255), (960, 0.20438665)]","[356, 181, 474, 136, 513, 292, 522, 743, 13, 411, 191, 504, 1133, 658, 632, 31, 974, 899, 670, 960]",0,0.0
727,"[(55, 0.7918024), (95, 0.738475), (190, 0.72910845), (209, 0.7146199), (81, 0.5935745), (418, 0.576929), (567, 0.5570854), (510, 0.51148367), (136, 0.47912923), (430, 0.47217116), (154, 0.46904987), (258, 0.463239), (707, 0.44781512), (292, 0.44607025), (168, 0.42874724), (155, 0.41427606), (565, 0.39165875), (464, 0.37530142), (331, 0.36448276), (284, 0.3413463)]","[55, 95, 190, 209, 81, 418, 567, 510, 136, 430, 154, 258, 707, 292, 168, 155, 565, 464, 331, 284]",1,0.227670248696953
728,"[(215, 0.68332297), (495, 0.6555786), (24, 0.6525527), (327, 0.65249157), (227, 0.6399872), (69, 0.63439107), (229, 0.6275198), (384, 0.577115), (174, 0.57585377), (587, 0.5701626), (132, 0.5151691), (122, 0.48043936), (471, 0.47931638), (155, 0.47426093), (37, 0.4534317), (251, 0.4519239), (409, 0.44468853), (212, 0.44155034), (13, 0.42120653), (183, 0.38856235)]","[215, 495, 24, 327, 227, 69, 229, 384, 174, 587, 132, 122, 471, 155, 37, 251, 409, 212, 13, 183]",1,0.43067655807339306
729,"[(285, 0.7874242), (63, 0.69007885), (215, 0.64554006), (567, 0.55469424), (217, 0.5138037), (270, 0.50221467), (3, 0.45562786), (471, 0.4151761), (30, 0.40155256), (204, 0.39996347), (23, 0.3914894), (761, 0.38637975), (689, 0.3554824), (683, 0.34641263), (1, 0.32145238), (477, 0.31916776), (18, 0.30349976), (189, 0.29616958), (454, 0.290204), (824, 0.28853095)]","[285, 63, 215, 567, 217, 270, 3, 471, 30, 204, 23, 761, 689, 683, 1, 477, 18, 189, 454, 824]",0,0.0
730,"[(120, 0.7750665), (11, 0.7067964), (545, 0.65457547), (143, 0.59240234), (8, 0.5674597), (268, 0.5664519), (691, 0.52013), (303, 0.50829196), (707, 0.48563182), (187, 0.48541218), (342, 0.4275067), (558, 0.42500383), (121, 0.42354724), (743, 0.41887465), (71, 0.40275276), (82, 0.40023765), (442, 0.3808253), (1015, 0.36154383), (62, 0.3460094), (346, 0.330975)]","[120, 11, 545, 143, 8, 268, 691, 303, 707, 187, 342, 558, 121, 743, 71, 82, 442, 1015, 62, 346]",0,0.0
731,"[(301, 0.67723477), (526, 0.67143285), (69, 0.63151777), (8, 0.5799967), (21, 0.5782891), (650, 0.53404635), (342, 0.44587404), (176, 0.43111575), (464, 0.4302659), (664, 0.42774212), (85, 0.419391), (653, 0.39511794), (115, 0.37761143), (339, 0.3718613), (505, 0.37094525), (484, 0.3689349), (263, 0.35786557), (189, 0.35415554), (681, 0.34813586), (400, 0.32948896)]","[301, 526, 69, 8, 21, 650, 342, 176, 464, 664, 85, 653, 115, 339, 505, 484, 263, 189, 681, 400]",0,0.0
