user_id,num_interactions,top5_has_weights,top5_minCFset_index,top5_minCFset_weight,top5_gap,top5_top10pos_index,top5_top10pos_weights,top5_top10neg_index,top5_top10neg_weights,top5_sum_pos,top5_sum_neg,top10_has_weights,top10_minCFset_index,top10_minCFset_weight,top10_gap,top10_top10pos_index,top10_top10pos_weights,top10_top10neg_index,top10_top10neg_weights,top10_sum_pos,top10_sum_neg,top20_has_weights,top20_minCFset_index,top20_minCFset_weight,top20_gap,top20_top10pos_index,top20_top10pos_weights,top20_top10neg_index,top20_top10neg_weights,top20_sum_pos,top20_sum_neg
58,381,381,[140],[-4.859608299540046],-4.669721085708577,"[181, 35, 36, 65, 105, 9, 110, 55, 15, 146]","[3.945925663738898, 3.5440316502858753, 2.9679766237926666, 2.732834041172917, 2.6834493632876386, 2.506875429707436, 2.4856711855263387, 2.311565396307691, 2.260863933094509, 2.255555843722593]","[140, 138, 76, 167, 36, 118, 95, 51, 115, 46]","[-4.859608299540046, -2.8291577040676783, -2.5078577555967616, -2.4065832597089036, -2.277189623340032, -2.191580547278849, -2.117581751057829, -2.091893689285433, -2.091792083283299, -2.0835498786888476]",173.01597067225,-172.20585788608147,381,[125],[-1.3739604737424997],-0.9405184023316338,"[193, 39, 104, 163, 173, 41, 145, 53, 66, 80]","[1.493062274765761, 1.1599731293071645, 1.0746339639883749, 1.0729804059460555, 0.8810989327747075, 0.8717407040014308, 0.8701737786605594, 0.8554894307567541, 0.8534018549000921, 0.8409603943263223]","[125, 11, 127, 8, 68, 28, 170, 94, 80, 148]","[-1.3739604737424997, -1.1656085500995286, -1.1412657911748436, -1.066368976321395, -0.949819587126477, -0.9376150183220651, -0.8927347849917957, -0.8925071990567008, -0.8827507171831587, -0.8642466087420598]",66.03197718222633,-65.4654192536372,381,[134],[-1.1262173623556582],-0.648707276003454,"[188, 37, 98, 156, 38, 16, 167, 183, 88, 77]","[1.225512137660684, 1.166741009793643, 1.0596758063518141, 1.027391912513744, 0.9293256524958685, 0.836088018821514, 0.8027790833236589, 0.7941584931098613, 0.784841573249495, 0.751255167948093]","[134, 133, 72, 12, 155, 174, 46, 100, 57, 126]","[-1.1262173623556582, -1.0535411749714758, -0.9783086774122224, -0.9512115838445919, -0.8723650435368826, -0.8702528396993874, -0.783380407635327, -0.7662738804498455, -0.7470519498882906, -0.7363666917418029]",61.10119081121918,-60.57870089757139
59,207,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
60,20,20,"[1, 3, 4, 7, 0, 6]","[-0.29372795890191317, -0.26418449611703004, -0.14704305142465665, -0.14262216140000486, -0.13985192772953448, -0.0971471576073865]",-0.00953829973890681,"[2, 10, 4, 6, 8, 9, 3, 0, 7, 5]","[0.3446720092565818, 0.26832365911745315, 0.1899444346654195, 0.11137646397764833, 0.08146451807256268, 0.05562415893218457, 0.037555426891368586, 0.03410643100580781, 0.02780588459118941, 0.020893959209677553]","[1, 3, 4, 7, 0, 6, 2, 5, 8]","[-0.29372795890191317, -0.26418449611703004, -0.14704305142465665, -0.14262216140000486, -0.13985192772953448, -0.0971471576073865, -0.06554219003013673, -0.05316051539661115, -0.0478328906451468]",1.1760738958108015,-1.2511123492524203,20,"[1, 3, 4, 7, 0, 6]","[-0.29372795890191317, -0.26418449611703004, -0.14704305142465665, -0.14262216140000486, -0.13985192772953448, -0.0971471576073865]",-0.00953829973890681,"[2, 10, 4, 6, 8, 9, 3, 0, 7, 5]","[0.3446720092565818, 0.26832365911745315, 0.1899444346654195, 0.11137646397764833, 0.08146451807256268, 0.05562415893218457, 0.037555426891368586, 0.03410643100580781, 0.02780588459118941, 0.020893959209677553]","[1, 3, 4, 7, 0, 6, 2, 5, 8]","[-0.29372795890191317, -0.26418449611703004, -0.14704305142465665, -0.14262216140000486, -0.13985192772953448, -0.0971471576073865, -0.06554219003013673, -0.05316051539661115, -0.0478328906451468]",1.1760738958108015,-1.2511123492524203,20,"[1, 3, 4, 7, 0, 6]","[-0.29372795890191317, -0.26418449611703004, -0.14704305142465665, -0.14262216140000486, -0.13985192772953448, -0.0971471576073865]",-0.00953829973890681,"[2, 10, 4, 6, 8, 9, 3, 0, 7, 5]","[0.3446720092565818, 0.26832365911745315, 0.1899444346654195, 0.11137646397764833, 0.08146451807256268, 0.05562415893218457, 0.037555426891368586, 0.03410643100580781, 0.02780588459118941, 0.020893959209677553]","[1, 3, 4, 7, 0, 6, 2, 5, 8]","[-0.29372795890191317, -0.26418449611703004, -0.14704305142465665, -0.14262216140000486, -0.13985192772953448, -0.0971471576073865, -0.06554219003013673, -0.05316051539661115, -0.0478328906451468]",1.1760738958108015,-1.2511123492524203
61,231,231,[75],[-2.548784955675438],-0.8895717792599322,"[49, 70, 18, 50, 27, 111, 79, 60, 51, 83]","[2.096051807750007, 2.052015023824702, 2.036928969217599, 1.902646370327, 1.8927114261354572, 1.8755610852256492, 1.8366064971207303, 1.6893007325313754, 1.5920053330874346, 1.540991503822957]","[75, 36, 19, 84, 18, 7, 63, 82, 86, 40]","[-2.548784955675438, -2.1556202947205443, -1.9166845251052094, -1.8854027411913765, -1.8200398746279076, -1.780964829584003, -1.7680096155017986, -1.7535947607777815, -1.6312134200931636, -1.521740429044178]",80.0931215555917,-80.7523347320072,231,[73],[-2.2734693821876677],-0.7214394428048196,"[20, 121, 55, 66, 34, 8, 118, 82, 117, 46]","[1.6468522673054315, 1.4975220298793863, 1.421499031988898, 1.2783279324276056, 1.2350514726622928, 1.2086446911900928, 1.205610190985786, 1.1938482462850135, 1.1909159541463303, 1.1757298669395844]","[73, 35, 78, 75, 107, 62, 48, 19, 31, 0]","[-2.2734693821876677, -1.7708783047601844, -1.7538029557041939, -1.7250331755547115, -1.6196941644352678, -1.4959733351253914, -1.4260837303551057, -1.4094896756995168, -1.3587865835460309, -1.3262414325258562]",66.49762206492998,-67.04965200431283,231,[78],[-1.7232409614582387],-0.1591221585484639,"[22, 54, 118, 90, 34, 10, 78, 87, 44, 15]","[1.4231719888672287, 1.376376459222224, 1.3263080337638484, 1.1895808061704911, 1.1773669887891784, 1.1592152016550439, 1.1542195722175408, 1.1015149255793066, 1.0764711044837252, 1.0740015885696765]","[78, 82, 68, 37, 79, 0, 110, 51, 66, 34]","[-1.7232409614582387, -1.7105965677758779, -1.4943467307972333, -1.4707652413560117, -1.2812030980279225, -1.2546110570380897, -1.218312188267521, -1.2009433499971163, -1.1834499773384461, -1.1643645240492613]",57.61800745816776,-58.182126261077535
62,92,92,[2],[-1.0429986685789947],-0.5455323596330617,"[22, 42, 23, 19, 43, 14, 24, 44, 20, 11]","[0.974029957787602, 0.9044832161912612, 0.8031021048206063, 0.6676688302876127, 0.6263865759505911, 0.5944390627978721, 0.5689611496435647, 0.5329053922613137, 0.5303311788367846, 0.5264310956039345]","[2, 4, 33, 27, 1, 22, 25, 14, 12, 41]","[-1.0429986685789947, -1.0355536468486781, -0.7519690984631267, -0.5804497103032032, -0.5496234482991634, -0.5361422038136036, -0.5334097204108336, -0.5305296471353109, -0.4779769128142, -0.46652169588698944]",15.158673597358918,-14.656139906304851,92,[],[],-1.5259857505919356,"[42, 31, 6, 26, 46, 18, 41, 2, 40, 47]","[2.494272254432979, 1.559210357694137, 1.554377114730335, 1.1452161009598993, 1.0513371427877862, 1.04247909304814, 0.9123591261106125, 0.8541341340505831, 0.7979527754692595, 0.7891666166982776]","[30, 14, 23, 7, 3, 28, 20, 4, 5, 2]","[-1.9474299596420535, -1.6342048830535234, -1.5547381166567513, -1.5043085318733873, -1.1226379680930685, -0.9819043901265698, -0.9756911516112802, -0.9235955580133974, -0.8677062725842497, -0.8550531454290378]",25.548148966233533,-23.022163215641598,92,[],[],-0.7499524534179756,"[41, 5, 29, 31, 39, 2, 43, 17, 22, 23]","[1.7885972870462628, 1.1635197991488062, 1.065570851195319, 0.7463374855550747, 0.6819445688941537, 0.6115451023416474, 0.6112234923168522, 0.6092876649632416, 0.5831879633614757, 0.555340799330551]","[33, 27, 9, 16, 6, 24, 4, 3, 32, 28]","[-1.603503919488815, -1.139802381180439, -1.0192228202374205, -0.9287913097519361, -0.839219611134081, -0.7854835054956617, -0.658826642701019, -0.6393259946919989, -0.5635096963901964, -0.5349553166158053]",19.196548651089774,-17.4465961976718
63,199,199,"[40, 58, 100]","[-0.39423050742056565, -0.3723583294925567, -0.36167638207932246]",-0.010133075200263852,"[69, 21, 57, 59, 64, 60, 55, 81, 1, 3]","[0.4281062196562892, 0.2779909392011551, 0.2697544707620606, 0.2696857177565435, 0.268790529425618, 0.2624900457179633, 0.25911096933023303, 0.24575400591486773, 0.2450740702600338, 0.23672121295937124]","[40, 58, 100, 63, 60, 47, 65, 45, 104, 84]","[-0.39423050742056565, -0.3723583294925567, -0.36167638207932246, -0.33766005711022506, -0.280652276774977, -0.27283435849311133, -0.2649969913676445, -0.2591560836808645, -0.22140185246255556, -0.21724730622103847]",10.911027044465392,-11.029159188257573,199,"[40, 58, 100]","[-0.39423050742056565, -0.3723583294925567, -0.36167638207932246]",-0.010133075200263852,"[69, 21, 57, 59, 64, 60, 55, 81, 1, 3]","[0.4281062196562892, 0.2779909392011551, 0.2697544707620606, 0.2696857177565435, 0.268790529425618, 0.2624900457179633, 0.25911096933023303, 0.24575400591486773, 0.2450740702600338, 0.23672121295937124]","[40, 58, 100, 63, 60, 47, 65, 45, 104, 84]","[-0.39423050742056565, -0.3723583294925567, -0.36167638207932246, -0.33766005711022506, -0.280652276774977, -0.27283435849311133, -0.2649969913676445, -0.2591560836808645, -0.22140185246255556, -0.21724730622103847]",10.911027044465392,-11.029159188257573,199,"[40, 58, 100]","[-0.39423050742056565, -0.3723583294925567, -0.36167638207932246]",-0.010133075200263852,"[69, 21, 57, 59, 64, 60, 55, 81, 1, 3]","[0.4281062196562892, 0.2779909392011551, 0.2697544707620606, 0.2696857177565435, 0.268790529425618, 0.2624900457179633, 0.25911096933023303, 0.24575400591486773, 0.2450740702600338, 0.23672121295937124]","[40, 58, 100, 63, 60, 47, 65, 45, 104, 84]","[-0.39423050742056565, -0.3723583294925567, -0.36167638207932246, -0.33766005711022506, -0.280652276774977, -0.27283435849311133, -0.2649969913676445, -0.2591560836808645, -0.22140185246255556, -0.21724730622103847]",10.911027044465392,-11.029159188257573
64,79,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
65,37,37,"[14, 0, 13, 17, 12, 15, 7, 3, 9, 8, 6, 1, 10, 2, 4, 11, 5, 16]","[-0.05361489140833819, -0.04954086145463384, -0.04718832415313602, -0.04567894553825842, -0.04136019909333057, -0.04115526409831425, -0.03916775040324406, -0.033561063149574424, -0.02687355693971833, -0.02548256089615441, -0.023775953349187827, -0.018556446143552733, -0.01561989547629218, -0.012421859021655886, -0.010749399632449336, -0.0071617532505940315, -0.006567870369758244, -0.004754790599856373]",0.4216094363529716,"[10, 2, 3, 5, 14, 18, 11, 12, 8, 6]","[0.06620133378182158, 0.060350348430294194, 0.05770499289656804, 0.05596400381927229, 0.04354431690429447, 0.04088511824874477, 0.036255600072021756, 0.029629117144708592, 0.028039554700586024, 0.027761079409511554]","[14, 0, 13, 17, 12, 15, 7, 3, 9, 8]","[-0.05361489140833819, -0.04954086145463384, -0.04718832415313602, -0.04567894553825842, -0.04136019909333057, -0.04115526409831425, -0.03916775040324406, -0.033561063149574424, -0.02687355693971833, -0.02548256089615441]",0.5783905636470283,-0.5032313849780492,37,"[14, 0, 13, 17, 12, 15, 7, 3, 9, 8, 6, 1, 10, 2, 4, 11, 5, 16]","[-0.05361489140833819, -0.04954086145463384, -0.04718832415313602, -0.04567894553825842, -0.04136019909333057, -0.04115526409831425, -0.03916775040324406, -0.033561063149574424, -0.02687355693971833, -0.02548256089615441, -0.023775953349187827, -0.018556446143552733, -0.01561989547629218, -0.012421859021655886, -0.010749399632449336, -0.0071617532505940315, -0.006567870369758244, -0.004754790599856373]",0.4216094363529716,"[10, 2, 3, 5, 14, 18, 11, 12, 8, 6]","[0.06620133378182158, 0.060350348430294194, 0.05770499289656804, 0.05596400381927229, 0.04354431690429447, 0.04088511824874477, 0.036255600072021756, 0.029629117144708592, 0.028039554700586024, 0.027761079409511554]","[14, 0, 13, 17, 12, 15, 7, 3, 9, 8]","[-0.05361489140833819, -0.04954086145463384, -0.04718832415313602, -0.04567894553825842, -0.04136019909333057, -0.04115526409831425, -0.03916775040324406, -0.033561063149574424, -0.02687355693971833, -0.02548256089615441]",0.5783905636470283,-0.5032313849780492,37,"[14, 0, 13, 17, 12, 15, 7, 3, 9, 8, 6, 1, 10, 2, 4, 11, 5, 16]","[-0.05361489140833819, -0.04954086145463384, -0.04718832415313602, -0.04567894553825842, -0.04136019909333057, -0.04115526409831425, -0.03916775040324406, -0.033561063149574424, -0.02687355693971833, -0.02548256089615441, -0.023775953349187827, -0.018556446143552733, -0.01561989547629218, -0.012421859021655886, -0.010749399632449336, -0.0071617532505940315, -0.006567870369758244, -0.004754790599856373]",0.4216094363529716,"[10, 2, 3, 5, 14, 18, 11, 12, 8, 6]","[0.06620133378182158, 0.060350348430294194, 0.05770499289656804, 0.05596400381927229, 0.04354431690429447, 0.04088511824874477, 0.036255600072021756, 0.029629117144708592, 0.028039554700586024, 0.027761079409511554]","[14, 0, 13, 17, 12, 15, 7, 3, 9, 8]","[-0.05361489140833819, -0.04954086145463384, -0.04718832415313602, -0.04567894553825842, -0.04136019909333057, -0.04115526409831425, -0.03916775040324406, -0.033561063149574424, -0.02687355693971833, -0.02548256089615441]",0.5783905636470283,-0.5032313849780492
66,29,29,"[12, 14, 1, 0, 2, 6, 5, 11, 8, 7, 9, 13, 3, 4, 10]","[-0.07407851580043395, -0.06628796475554095, -0.05472500016784722, -0.04976757277299742, -0.048355709133702005, -0.04669724397279936, -0.03684346675186705, -0.030710497260422565, -0.025499870790842538, -0.01914750831596792, -0.01882897000077279, -0.011990416338552962, -0.008909114467001168, -0.002954752256920957, -0.0007706458211385208]",0.4702028445708084,"[13, 1, 12, 7, 5, 9, 2, 10, 3, 4]","[0.09327587543893692, 0.058278281973783735, 0.05814448842894773, 0.04790242594447543, 0.04577677584249839, 0.04201150270121841, 0.037302471521354394, 0.03278821713965091, 0.03255469447315759, 0.031552540968514654]","[12, 14, 1, 0, 2, 6, 5, 11, 8, 7]","[-0.07407851580043395, -0.06628796475554095, -0.05472500016784722, -0.04976757277299742, -0.048355709133702005, -0.04669724397279936, -0.03684346675186705, -0.030710497260422565, -0.025499870790842538, -0.01914750831596792]",0.5297971554291917,-0.49556724860680734,29,"[12, 14, 1, 0, 2, 6, 5, 11, 8, 7, 9, 13, 3, 4, 10]","[-0.07407851580043395, -0.06628796475554095, -0.05472500016784722, -0.04976757277299742, -0.048355709133702005, -0.04669724397279936, -0.03684346675186705, -0.030710497260422565, -0.025499870790842538, -0.01914750831596792, -0.01882897000077279, -0.011990416338552962, -0.008909114467001168, -0.002954752256920957, -0.0007706458211385208]",0.4702028445708084,"[13, 1, 12, 7, 5, 9, 2, 10, 3, 4]","[0.09327587543893692, 0.058278281973783735, 0.05814448842894773, 0.04790242594447543, 0.04577677584249839, 0.04201150270121841, 0.037302471521354394, 0.03278821713965091, 0.03255469447315759, 0.031552540968514654]","[12, 14, 1, 0, 2, 6, 5, 11, 8, 7]","[-0.07407851580043395, -0.06628796475554095, -0.05472500016784722, -0.04976757277299742, -0.048355709133702005, -0.04669724397279936, -0.03684346675186705, -0.030710497260422565, -0.025499870790842538, -0.01914750831596792]",0.5297971554291917,-0.49556724860680734,29,"[12, 14, 1, 0, 2, 6, 5, 11, 8, 7, 9, 13, 3, 4, 10]","[-0.07407851580043395, -0.06628796475554095, -0.05472500016784722, -0.04976757277299742, -0.048355709133702005, -0.04669724397279936, -0.03684346675186705, -0.030710497260422565, -0.025499870790842538, -0.01914750831596792, -0.01882897000077279, -0.011990416338552962, -0.008909114467001168, -0.002954752256920957, -0.0007706458211385208]",0.4702028445708084,"[13, 1, 12, 7, 5, 9, 2, 10, 3, 4]","[0.09327587543893692, 0.058278281973783735, 0.05814448842894773, 0.04790242594447543, 0.04577677584249839, 0.04201150270121841, 0.037302471521354394, 0.03278821713965091, 0.03255469447315759, 0.031552540968514654]","[12, 14, 1, 0, 2, 6, 5, 11, 8, 7]","[-0.07407851580043395, -0.06628796475554095, -0.05472500016784722, -0.04976757277299742, -0.048355709133702005, -0.04669724397279936, -0.03684346675186705, -0.030710497260422565, -0.025499870790842538, -0.01914750831596792]",0.5297971554291917,-0.49556724860680734
67,33,33,"[2, 14, 6, 11, 13, 12, 10, 5]","[-0.19072523831832447, -0.15810755829365236, -0.15211140033736392, -0.14546533806179973, -0.14071688402391297, -0.11973363689046225, -0.11257290863472941, -0.08013313346116509]",-0.03909870919564147,"[7, 10, 14, 5, 0, 3, 9, 12, 4, 6]","[0.14743613779550874, 0.14639967459263364, 0.1278746393616163, 0.10992079709557133, 0.10621378393716172, 0.10188283005965927, 0.10046121541708854, 0.09128373061687309, 0.0863864748808923, 0.07309620698326186]","[2, 14, 6, 11, 13, 12, 10, 5, 3, 4]","[-0.19072523831832447, -0.15810755829365236, -0.15211140033736392, -0.14546533806179973, -0.14071688402391297, -0.11973363689046225, -0.11257290863472941, -0.08013313346116509, -0.07991516239651196, -0.07472920619714964]",1.328813402330777,-1.3892807911565457,33,"[13, 2, 10, 6, 12, 11, 9, 14, 3, 5, 8, 0, 4, 7, 1]","[-0.12383012467929153, -0.12160241933715421, -0.11908241325934663, -0.09746268207329996, -0.09000297960650563, -0.07367696868072307, -0.05073230997123516, -0.050150036696796324, -0.04547403864078598, -0.04424442599008396, -0.03422515209191835, -0.02752627773467711, -0.022164029320699927, -0.003819883147817578, -0.003470786341460097]",0.14850446727619196,"[8, 11, 16, 13, 0, 17, 10, 4, 3, 5]","[0.10035499206611816, 0.09466760277021122, 0.07529731702542068, 0.0638514458021967, 0.06180363211786961, 0.05789185223263579, 0.056572738689898795, 0.05446779677356068, 0.04690462555426456, 0.04410550389926371]","[13, 2, 10, 6, 12, 11, 9, 14, 3, 5]","[-0.12383012467929153, -0.12160241933715421, -0.11908241325934663, -0.09746268207329996, -0.09000297960650563, -0.07367696868072307, -0.05073230997123516, -0.050150036696796324, -0.04547403864078598, -0.04424442599008396]",0.8514955327238077,-0.9074645275717954,33,"[13, 2, 10, 6, 12, 11, 9, 14, 3, 5, 8, 0, 4, 7, 1]","[-0.12383012467929153, -0.12160241933715421, -0.11908241325934663, -0.09746268207329996, -0.09000297960650563, -0.07367696868072307, -0.05073230997123516, -0.050150036696796324, -0.04547403864078598, -0.04424442599008396, -0.03422515209191835, -0.02752627773467711, -0.022164029320699927, -0.003819883147817578, -0.003470786341460097]",0.14850446727619196,"[8, 11, 16, 13, 0, 17, 10, 4, 3, 5]","[0.10035499206611816, 0.09466760277021122, 0.07529731702542068, 0.0638514458021967, 0.06180363211786961, 0.05789185223263579, 0.056572738689898795, 0.05446779677356068, 0.04690462555426456, 0.04410550389926371]","[13, 2, 10, 6, 12, 11, 9, 14, 3, 5]","[-0.12383012467929153, -0.12160241933715421, -0.11908241325934663, -0.09746268207329996, -0.09000297960650563, -0.07367696868072307, -0.05073230997123516, -0.050150036696796324, -0.04547403864078598, -0.04424442599008396]",0.8514955327238077,-0.9074645275717954
68,64,64,"[33, 6, 16, 26, 21, 32, 5, 23, 8, 9, 7, 19, 2, 4, 11, 3, 1, 30, 17, 28, 18, 20, 0, 10, 34, 31, 13, 22, 24, 12, 15, 27, 25, 14, 29]","[-0.060905799824143715, -0.054551030139600346, -0.047215888117645814, -0.04718109927884303, -0.04538126886329329, -0.044349498091831085, -0.0387629949715238, -0.030195275561617874, -0.030157035606435702, -0.02987243668633047, -0.028089651017632347, -0.02583545675517343, -0.02365231307831866, -0.02202102134954095, -0.021800221012697584, -0.020791052538883432, -0.020281438464650817, -0.01767152160288506, -0.017624951554661785, -0.01712601829570812, -0.015863218796686007, -0.014730346989925038, -0.013726068251253129, -0.013544346111184142, -0.010474049266354268, -0.010451290860281232, -0.0101195792784109, -0.008322326124282395, -0.008142312676918501, -0.006589970146011976, -0.006053610178656628, -0.00495598589494035, -0.0035749303407969675, -0.003161236253324108, -0.00023061348696730243]",0.3153305477919477,"[13, 18, 12, 6, 21, 3, 17, 15, 23, 9]","[0.0972822327338367, 0.07373300842935666, 0.047481859702928036, 0.046504632278495134, 0.04125221176440705, 0.0412147969262284, 0.03778421201760286, 0.035838854260038314, 0.03142530984609222, 0.028895576031740637]","[33, 6, 16, 26, 21, 32, 5, 23, 8, 9]","[-0.060905799824143715, -0.054551030139600346, -0.047215888117645814, -0.04718109927884303, -0.04538126886329329, -0.044349498091831085, -0.0387629949715238, -0.030195275561617874, -0.030157035606435702, -0.02987243668633047]",0.6846694522080523,-0.7734058574674102,64,"[33, 6, 16, 26, 21, 32, 5, 23, 8, 9, 7, 19, 2, 4, 11, 3, 1, 30, 17, 28, 18, 20, 0, 10, 34, 31, 13, 22, 24, 12, 15, 27, 25, 14, 29]","[-0.060905799824143715, -0.054551030139600346, -0.047215888117645814, -0.04718109927884303, -0.04538126886329329, -0.044349498091831085, -0.0387629949715238, -0.030195275561617874, -0.030157035606435702, -0.02987243668633047, -0.028089651017632347, -0.02583545675517343, -0.02365231307831866, -0.02202102134954095, -0.021800221012697584, -0.020791052538883432, -0.020281438464650817, -0.01767152160288506, -0.017624951554661785, -0.01712601829570812, -0.015863218796686007, -0.014730346989925038, -0.013726068251253129, -0.013544346111184142, -0.010474049266354268, -0.010451290860281232, -0.0101195792784109, -0.008322326124282395, -0.008142312676918501, -0.006589970146011976, -0.006053610178656628, -0.00495598589494035, -0.0035749303407969675, -0.003161236253324108, -0.00023061348696730243]",0.3153305477919477,"[13, 18, 12, 6, 21, 3, 17, 15, 23, 9]","[0.0972822327338367, 0.07373300842935666, 0.047481859702928036, 0.046504632278495134, 0.04125221176440705, 0.0412147969262284, 0.03778421201760286, 0.035838854260038314, 0.03142530984609222, 0.028895576031740637]","[33, 6, 16, 26, 21, 32, 5, 23, 8, 9]","[-0.060905799824143715, -0.054551030139600346, -0.047215888117645814, -0.04718109927884303, -0.04538126886329329, -0.044349498091831085, -0.0387629949715238, -0.030195275561617874, -0.030157035606435702, -0.02987243668633047]",0.6846694522080523,-0.7734058574674102,64,"[33, 6, 16, 26, 21, 32, 5, 23, 8, 9, 7, 19, 2, 4, 11, 3, 1, 30, 17, 28, 18, 20, 0, 10, 34, 31, 13, 22, 24, 12, 15, 27, 25, 14, 29]","[-0.060905799824143715, -0.054551030139600346, -0.047215888117645814, -0.04718109927884303, -0.04538126886329329, -0.044349498091831085, -0.0387629949715238, -0.030195275561617874, -0.030157035606435702, -0.02987243668633047, -0.028089651017632347, -0.02583545675517343, -0.02365231307831866, -0.02202102134954095, -0.021800221012697584, -0.020791052538883432, -0.020281438464650817, -0.01767152160288506, -0.017624951554661785, -0.01712601829570812, -0.015863218796686007, -0.014730346989925038, -0.013726068251253129, -0.013544346111184142, -0.010474049266354268, -0.010451290860281232, -0.0101195792784109, -0.008322326124282395, -0.008142312676918501, -0.006589970146011976, -0.006053610178656628, -0.00495598589494035, -0.0035749303407969675, -0.003161236253324108, -0.00023061348696730243]",0.3153305477919477,"[13, 18, 12, 6, 21, 3, 17, 15, 23, 9]","[0.0972822327338367, 0.07373300842935666, 0.047481859702928036, 0.046504632278495134, 0.04125221176440705, 0.0412147969262284, 0.03778421201760286, 0.035838854260038314, 0.03142530984609222, 0.028895576031740637]","[33, 6, 16, 26, 21, 32, 5, 23, 8, 9]","[-0.060905799824143715, -0.054551030139600346, -0.047215888117645814, -0.04718109927884303, -0.04538126886329329, -0.044349498091831085, -0.0387629949715238, -0.030195275561617874, -0.030157035606435702, -0.02987243668633047]",0.6846694522080523,-0.7734058574674102
69,130,130,[],[],-0.16552168113612709,"[31, 39, 51, 60, 54, 1, 55, 35, 3, 63]","[1.5737567926981901, 1.2387271433589417, 1.226186517093906, 1.159236539917132, 1.0028016046863537, 0.9536181657641788, 0.8408674568540353, 0.8375021961852182, 0.7960885504109335, 0.7376426243976443]","[54, 60, 0, 53, 19, 52, 23, 29, 57, 1]","[-1.4336115946684844, -1.1383174450497948, -1.11456609228494, -1.0095978309753364, -1.0042270126966317, -1.001595841540696, -0.9324574200469937, -0.8537170346274225, -0.8534581014731047, -0.851079610969865]",29.954646870643565,-28.789125189507438,130,[34],[-2.2458610946370747],-1.8830440077292643,"[46, 53, 17, 49, 21, 28, 16, 50, 30, 57]","[2.228301694518916, 1.887583415917493, 1.7902968428383053, 1.7391795425593761, 1.6673220462857232, 1.5604691326466897, 1.3855674752260245, 1.3839421015082551, 1.3806399926529394, 1.3217071155210565]","[34, 51, 1, 56, 62, 2, 55, 12, 6, 4]","[-2.2458610946370747, -2.0430078037742954, -1.9894195254347393, -1.9325336309477108, -1.750805447746053, -1.7271492492156388, -1.703006807976654, -1.3747942207628665, -1.303522354633202, -1.2362719403949962]",46.64594675598114,-46.00876384288895,130,[],[],-0.23251513185270056,"[50, 56, 53, 16, 52, 46, 49, 12, 28, 21]","[1.7756040088346716, 1.7495625568375448, 1.6257912645634562, 1.5970024544586845, 1.5954364890223254, 1.3064259096238107, 1.278865200940647, 1.2479484453117875, 1.1873695951232146, 1.1842028282797639]","[48, 34, 52, 1, 60, 2, 44, 27, 55, 51]","[-1.9660024622890195, -1.8966301881858505, -1.7042220698971136, -1.701257701595268, -1.6456495789811398, -1.5620898201345474, -1.462394427731732, -1.4176410788023812, -1.2147374320726885, -1.1391001999512331]",42.414171097636896,-41.181655965784195
